term,step,estimate,lambda,dev.ratio
StockOptionLevel,59,0.09711366724779599,0.4010403094059146,0.18585556874564121
JobLevel,82,0.09694802662064318,0.04719490295171102,0.3195831771275536
WorkLifeBalance,67,0.09684646918726669,0.1905266377338469,0.24346486972832568
EducationField_Medical,71,0.09678722037389723,0.13132262094453628,0.2685840919729863
JobInvolvement,56,0.09668574160672187,0.5301516871972264,0.16320460471441373
Gender_Female,85,0.09665391815744992,0.0357012133304691,0.3289250107963617
JobLevel,90,0.09662764058471322,0.0224214024542444,0.34083549706942634
Gender_Male,85,-0.09654721824512297,0.0357012133304691,0.3289250107963617
JobLevel,81,0.09633820905894704,0.051796347727067434,0.316064069827691
MaritalStatus_Single,47,-0.09618615265059331,1.2247191581435093,0.09994174703233644
YearsWithCurrManager,97,0.09613427437669325,0.011690537822500678,0.35146768034404935
NumCompaniesWorked,85,-0.09610605602556253,0.0357012133304691,0.3289250107963617
EducationField_Life.Sciences,92,0.09601707609026176,0.01861464221967107,0.344500061431348
JobLevel,91,0.09599587315070435,0.020429546856183922,0.34273819803571226
OverTime_Yes,43,-0.09573485402408327,1.7768578002099231,0.07675218463479885
OverTime_No,43,0.09573471610533536,1.7768578002099231,0.07675218463479885
EnvironmentSatisfaction,62,0.09571237038491023,0.30337228693673607,0.20824831262114743
JobLevel,80,0.09563869904475862,0.05684642768750557,0.3123275256589967
JobRole_Human.Resources,59,-0.09550398509271817,0.4010403094059146,0.18585556874564121
BusinessTravel_Travel_Frequently,50,-0.09527353813650662,0.9264551296891429,0.11965932261972216
JobLevel,92,0.09524070790648739,0.01861464221967107,0.344500061431348
JobSatisfaction,64,0.09500648481230398,0.2518650022992526,0.2227443296176399
MaritalStatus_Married,58,0.09492210042286298,0.44014124448594455,0.17830319446199555
JobRole_Manager,54,0.09492113380421614,0.6385695841032256,0.14827344551453722
JobLevel,79,0.09481048251225889,0.06238888420972765,0.3083722059616063
JobRole_Laboratory.Technician,52,-0.09471602798570006,0.7691593247539134,0.13369889095342355
TrainingTimesLastYear,81,0.09469606835189494,0.051796347727067434,0.316064069827691
Department_Sales,68,-0.09464943091975206,0.1736007763509893,0.250037252376955
MaritalStatus_Divorced,56,0.09452038194815855,0.5301516871972264,0.16320460471441373
YearsInCurrentRole,98,0.09444313296547784,0.010651982662822088,0.3525440401067922
JobLevel,93,0.0943693012814915,0.01696096870897924,0.34612886181282204
EducationField_Technical.Degree,53,-0.09422600862501887,0.7008293302347044,0.1409300773546337
Department_Research...Development,67,0.0941762842675591,0.1905266377338469,0.24346486972832568
PerformanceRating,68,-0.09409883121190928,0.1736007763509893,0.250037252376955
JobLevel,78,0.09385637894814204,0.06847172340066532,0.30419410135566793
YearsSinceLastPromotion,93,-0.09384705556467797,0.01696096870897924,0.34612886181282204
EducationField_Life.Sciences,91,0.09374115912707673,0.020429546856183922,0.34273819803571226
JobLevel,94,0.09338817951020668,0.015454202995262095,0.3476323679042937
EducationField_Medical,70,0.09334988538991089,0.14412641436794113,0.26260639827158394
RelationshipSatisfaction,70,0.09334224930489833,0.14412641436794113,0.26260639827158394
Gender_Female,84,0.09315319465846172,0.03918203755679407,0.32600871065873394
Gender_Male,84,-0.09307578883671454,0.03918203755679407,0.32600871065873394
YearsWithCurrManager,96,0.09300317902639131,0.012830350828144373,0.35029496581932634
EducationField_Marketing,59,-0.09278211703442098,0.4010403094059146,0.18585556874564121
JobLevel,77,0.09277984036933294,0.07514763190341218,0.29979010201004386
JobRole_Healthcare.Representative,54,0.09263949527077037,0.6385695841032256,0.14827344551453722
EducationField_Human.Resources,49,-0.09258694620704297,1.0167833611185435,0.11289062811556416
NumCompaniesWorked,84,-0.0924939137678031,0.03918203755679407,0.32600871065873394
JobLevel,95,0.09230528528876332,0.01408129419473126,0.34901816324757234
JobRole_Manufacturing.Director,50,0.09218079628962492,0.9264551296891429,0.11965932261972216
JobRole_Research.Director,48,0.09200279087884161,1.1159184836014817,0.10631298928575754
StockOptionLevel,58,0.091971957089335,0.44014124448594455,0.17830319446199555
JobLevel,76,0.09158496909464033,0.08247443324372147,0.29515809049346203
YearsInCurrentRole,97,0.09154155715715638,0.011690537822500678,0.35146768034404935
WorkLifeBalance,66,0.09148638654383963,0.2091027497064397,0.23671598444697853
BusinessTravel_Non.Travel,50,0.09146068064197217,0.9264551296891429,0.11965932261972216
EducationField_Life.Sciences,90,0.09141720721054622,0.0224214024542444,0.34083549706942634
Department_Sales,67,-0.09139730837874657,0.1905266377338469,0.24346486972832568
TrainingTimesLastYear,80,0.0913964501807075,0.05684642768750557,0.3123275256589967
JobLevel,96,0.09116643759624041,0.012830350828144373,0.35029496581932634
Department_Research...Development,66,0.09105992553758381,0.2091027497064397,0.23671598444697853
JobRole_Human.Resources,58,-0.09063275581636754,0.44014124448594455,0.17830319446199555
EducationField_Other,54,0.090513105041314,0.6385695841032256,0.14827344551453722
JobRole_Manager,53,0.09046440669174345,0.7008293302347044,0.1409300773546337
YearsSinceLastPromotion,92,-0.09033874399981918,0.01861464221967107,0.344500061431348
JobLevel,75,0.09027648839918015,0.09051558866972378,0.2902970347206943
MaritalStatus_Married,57,0.0902673442265598,0.48305447246590155,0.17074495106833817
JobRole_Sales.Representative,39,-0.09011828416812143,2.577916431839545,0.05752656232753796
JobInvolvement,55,0.09008185483296875,0.5818408222230168,0.15570613377828724
JobLevel,97,0.08992186984386102,0.011690537822500678,0.35146768034404935
EducationField_Medical,69,0.08992175128138175,0.15817856184375606,0.25642120490941533
YearsWithCurrManager,95,0.0898879788957564,0.01408129419473126,0.34901816324757234
Gender_Female,83,0.08960648235461231,0.04300223784808405,0.32289698885976165
PerformanceRating,67,-0.0895958598484826,0.1905266377338469,0.24346486972832568
Gender_Male,83,-0.08955119448713206,0.04300223784808405,0.32289698885976165
MaritalStatus_Single,46,-0.08945745401117747,1.3441277641381963,0.09379013403298568
EnvironmentSatisfaction,61,0.08936658792361246,0.33295071039787305,0.20085025136497922
EducationField_Life.Sciences,89,0.08910759277966607,0.024607461514156204,0.3387857836774415
JobSatisfaction,63,0.08902970769339895,0.2764215290943355,0.21555239569290216
MaritalStatus_Divorced,55,0.08898048009494273,0.5818408222230168,0.15570613377828724
NumCompaniesWorked,83,-0.08886920150477322,0.04300223784808405,0.32289698885976165
JobLevel,74,0.08885964229515808,0.0993407468228991,0.2852070720866199
YearsInCurrentRole,96,0.08863955319796765,0.012830350828144373,0.35029496581932634
JobLevel,98,0.0885997725789893,0.010651982662822088,0.3525440401067922
BusinessTravel_Travel_Frequently,49,-0.08837985054372194,1.0167833611185435,0.11289062811556416
OverTime_Yes,42,-0.08827266105227924,1.950099242187098,0.0715670054939172
OverTime_No,42,0.08827255504191982,1.950099242187098,0.0715670054939172
Department_Sales,66,-0.08815786155479892,0.2091027497064397,0.23671598444697853
TrainingTimesLastYear,79,0.08808070474454437,0.06238888420972765,0.3083722059616063
JobRole_Laboratory.Technician,51,-0.08801702070386302,0.8441514093848925,0.1266017686126627
RelationshipSatisfaction,69,0.08797350516179178,0.15817856184375606,0.25642120490941533
Department_Research...Development,65,0.08792172961201089,0.22949000966402106,0.2298041132874453
Department_Human.Resources,94,0.08768590686099333,0.015454202995262095,0.3476323679042937
EducationField_Marketing,58,-0.08767588512411069,0.44014124448594455,0.17830319446199555
EducationField_Technical.Degree,52,-0.08765403489297693,0.7691593247539134,0.13369889095342355
JobLevel,73,0.08731905972141979,0.10902634700129,0.2798897828206845
JobLevel,99,0.08721919789965965,0.009705689881151381,0.35353045399695915
JobRole_Healthcare.Representative,53,0.08702900030950154,0.7008293302347044,0.1409300773546337
StockOptionLevel,57,0.08695154646466097,0.48305447246590155,0.17074495106833817
YearsWithCurrManager,94,0.08679427232072684,0.015454202995262095,0.3476323679042937
YearsSinceLastPromotion,91,-0.0867445134818475,0.020429546856183922,0.34273819803571226
EducationField_Life.Sciences,88,0.08662091272366469,0.027006658633704324,0.33657437421617786
EducationField_Medical,68,0.08650699887720918,0.1736007763509893,0.250037252376955
WorkLifeBalance,65,0.08627367405747707,0.22949000966402106,0.2298041132874453
JobRole_Manager,52,0.08608363553010143,0.7691593247539134,0.13369889095342355
JobRole_Research.Director,47,0.08602900071488714,1.2247191581435093,0.09994174703233644
Gender_Female,82,0.08602315842058315,0.04719490295171102,0.3195831771275536
Gender_Male,82,-0.08598416365127123,0.04719490295171102,0.3195831771275536
JobRole_Manufacturing.Director,49,0.08596182589150918,1.0167833611185435,0.11289062811556416
JobRole_Human.Resources,57,-0.08589192491145864,0.48305447246590155,0.17074495106833817
JobLevel,100,0.08585838483843786,0.008843463142112108,0.35443528922548545
YearsInCurrentRole,95,0.08575167802049029,0.01408129419473126,0.34901816324757234
JobLevel,72,0.0857104926087994,0.11965628124013335,0.27434710687085806
MaritalStatus_Married,56,0.0856577603095125,0.5301516871972264,0.16320460471441373
EducationField_Human.Resources,48,-0.08560370052628867,1.1159184836014817,0.10631298928575754
NumCompaniesWorked,82,-0.08524116290408823,0.04719490295171102,0.3195831771275536
PerformanceRating,66,-0.08518819412620487,0.2091027497064397,0.23671598444697853
Department_Sales,65,-0.0849320091695448,0.22949000966402106,0.2298041132874453
Department_Research...Development,64,0.0847663588861917,0.2518650022992526,0.2227443296176399
TrainingTimesLastYear,78,0.08475739074871508,0.06847172340066532,0.30419410135566793
BusinessTravel_Non.Travel,49,0.08447042621431698,1.0167833611185435,0.11289062811556416
EducationField_Life.Sciences,87,0.08416581895818043,0.029639774510582882,0.3342002285797351
JobLevel,71,0.0840105255713308,0.13132262094453628,0.2685840919729863
EducationField_Other,53,0.08384615081396342,0.7008293302347044,0.1409300773546337
JobInvolvement,54,0.08380919445017795,0.6385695841032256,0.14827344551453722
YearsWithCurrManager,93,0.08373243066960134,0.01696096870897924,0.34612886181282204
MaritalStatus_Divorced,54,0.08362801789907036,0.6385695841032256,0.14827344551453722
EnvironmentSatisfaction,60,0.08331497264103423,0.3654129936317017,0.19337878178375337
JobSatisfaction,62,0.08329124884204296,0.30337228693673607,0.20824831262114743
JobRole_Sales.Representative,38,-0.08314796644396232,2.8292601014881646,0.053346563326138276
EducationField_Medical,67,0.08311008515548467,0.1905266377338469,0.24346486972832568
MaritalStatus_Single,45,-0.08308102220196557,1.4751785618066122,0.08786918051693175
YearsSinceLastPromotion,90,-0.08307844452071006,0.0224214024542444,0.34083549706942634
YearsInCurrentRole,94,0.082874330220685,0.015454202995262095,0.3476323679042937
RelationshipSatisfaction,68,0.0827630279016999,0.1736007763509893,0.250037252376955
EducationField_Marketing,57,-0.08271437929301105,0.48305447246590155,0.17074495106833817
Gender_Female,81,0.08243828328298551,0.051796347727067434,0.316064069827691
Gender_Male,81,-0.08238143977316865,0.051796347727067434,0.316064069827691
JobLevel,70,0.08222519569173067,0.14412641436794113,0.26260639827158394
StockOptionLevel,56,0.08206233459764603,0.5301516871972264,0.16320460471441373
BusinessTravel_Travel_Frequently,48,-0.08188457110710805,1.1159184836014817,0.10631298928575754
JobRole_Manager,51,0.08178577533464282,0.8441514093848925,0.1266017686126627
Department_Sales,64,-0.0817211306629154,0.2518650022992526,0.2227443296176399
JobRole_Laboratory.Technician,50,-0.08171732284163322,0.9264551296891429,0.11965932261972216
EducationField_Life.Sciences,86,0.081678368185668,0.032529615934857266,0.33165302277616854
JobRole_Healthcare.Representative,52,0.08163734630102319,0.7691593247539134,0.13369889095342355
NumCompaniesWorked,81,-0.08161887813212626,0.051796347727067434,0.316064069827691
Department_Research...Development,63,0.08159331936721978,0.2764215290943355,0.21555239569290216
EducationField_Technical.Degree,51,-0.08143609743112887,0.8441514093848925,0.1266017686126627
TrainingTimesLastYear,77,0.0814351926301172,0.07514763190341218,0.29979010201004386
OverTime_Yes,41,-0.08131486612678097,2.140231510889284,0.06663444590104296
OverTime_No,41,0.08131478548923164,2.140231510889284,0.06663444590104296
JobRole_Human.Resources,56,-0.08128561269012674,0.5301516871972264,0.16320460471441373
WorkLifeBalance,64,0.08121823798550698,0.2518650022992526,0.2227443296176399
MaritalStatus_Married,55,0.08111158164317997,0.5818408222230168,0.15570613377828724
PerformanceRating,65,-0.08087577365357325,0.22949000966402106,0.2298041132874453
YearsWithCurrManager,92,0.08071154455805428,0.01861464221967107,0.344500061431348
JobRole_Sales.Executive,100,0.08060578473921098,0.008843463142112108,0.35443528922548545
JobLevel,69,0.0803607548198056,0.15817856184375606,0.25642120490941533
JobRole_Research.Director,46,0.08035212106806812,1.3441277641381963,0.09379013403298568
JobRole_Manufacturing.Director,48,0.08005666478486932,1.1159184836014817,0.10631298928575754
YearsInCurrentRole,93,0.08002263127937738,0.01696096870897924,0.34612886181282204
EducationField_Medical,66,0.07973573099029017,0.2091027497064397,0.23671598444697853
YearsSinceLastPromotion,89,-0.07935166299383625,0.024607461514156204,0.3387857836774415
EducationField_Life.Sciences,85,0.0791640716960405,0.0357012133304691,0.3289250107963617
EducationField_Human.Resources,47,-0.07906947876456755,1.2247191581435093,0.09994174703233644
Gender_Female,80,0.07880432340595983,0.05684642768750557,0.3123275256589967
Gender_Male,80,-0.07876501378555253,0.05684642768750557,0.3123275256589967
Department_Sales,63,-0.07852404489801762,0.2764215290943355,0.21555239569290216
MaritalStatus_Divorced,53,0.07847038141297065,0.7008293302347044,0.1409300773546337
JobLevel,68,0.07842357677122647,0.1736007763509893,0.250037252376955
Department_Research...Development,62,0.0784215086062012,0.30337228693673607,0.20824831262114743
TrainingTimesLastYear,76,0.07812283018816997,0.08247443324372147,0.29515809049346203
NumCompaniesWorked,80,-0.07801250965380711,0.05684642768750557,0.3123275256589967
BusinessTravel_Non.Travel,48,0.07793999441753066,1.1159184836014817,0.10631298928575754
EducationField_Marketing,56,-0.07790517037910016,0.5301516871972264,0.16320460471441373
JobInvolvement,53,0.07786602797695313,0.7008293302347044,0.1409300773546337
JobSatisfaction,61,0.07779767423406789,0.33295071039787305,0.20085025136497922
YearsWithCurrManager,91,0.0777400939504906,0.020429546856183922,0.34273819803571226
RelationshipSatisfaction,67,0.07772162533384343,0.1905266377338469,0.24346486972832568
JobRole_Manager,50,0.07757782552225628,0.9264551296891429,0.11965932261972216
EducationField_Other,52,0.07757250390976575,0.7691593247539134,0.13369889095342355
EnvironmentSatisfaction,59,0.07755951540972378,0.4010403094059146,0.18585556874564121
JobRole_Sales.Executive,99,0.07732473791931375,0.009705689881151381,0.35353045399695915
StockOptionLevel,55,0.07731364575368292,0.5818408222230168,0.15570613377828724
YearsInCurrentRole,92,0.07720466929581499,0.01861464221967107,0.344500061431348
MaritalStatus_Single,44,-0.07705468243587744,1.6190066504645788,0.08218771800792075
JobRole_Human.Resources,55,-0.07681795452313442,0.5818408222230168,0.15570613377828724
PerformanceRating,64,-0.0766599605519841,0.2518650022992526,0.2227443296176399
MaritalStatus_Married,54,0.0766461920145178,0.6385695841032256,0.14827344551453722
JobRole_Sales.Representative,37,-0.07663966213394084,3.105109468642019,0.04941019154362132
EducationField_Life.Sciences,84,0.0766286447578131,0.03918203755679407,0.32600871065873394
JobRole_Healthcare.Representative,51,0.07646750943135454,0.8441514093848925,0.1266017686126627
JobLevel,67,0.07642007677345844,0.1905266377338469,0.24346486972832568
EducationField_Medical,65,0.07638890088234766,0.22949000966402106,0.2298041132874453
WorkLifeBalance,63,0.07632866670157602,0.2764215290943355,0.21555239569290216
JobRole_Laboratory.Technician,49,-0.07580157741609736,1.0167833611185435,0.11289062811556416
BusinessTravel_Travel_Frequently,47,-0.0757780266284933,1.2247191581435093,0.09994174703233644
YearsSinceLastPromotion,88,-0.07558966882240133,0.027006658633704324,0.33657437421617786
EducationField_Technical.Degree,50,-0.07556560861080559,0.9264551296891429,0.11965932261972216
BusinessTravel_Travel_Rarely,80,0.07538771917997411,0.05684642768750557,0.3123275256589967
Department_Sales,62,-0.07534994660223794,0.30337228693673607,0.20824831262114743
BusinessTravel_Travel_Rarely,79,0.07534399176640989,0.06238888420972765,0.3083722059616063
BusinessTravel_Travel_Rarely,81,0.07528712042193257,0.051796347727067434,0.316064069827691
Department_Research...Development,61,0.0752480857753269,0.33295071039787305,0.20085025136497922
Gender_Female,79,0.07516518127404778,0.06238888420972765,0.3083722059616063
BusinessTravel_Travel_Rarely,78,0.07515165272664191,0.06847172340066532,0.30419410135566793
Gender_Male,79,-0.07513837489303196,0.06238888420972765,0.3083722059616063
BusinessTravel_Travel_Rarely,82,0.07504114305414515,0.04719490295171102,0.3195831771275536
JobRole_Research.Director,45,0.07496410690967076,1.4751785618066122,0.08786918051693175
OverTime_Yes,40,-0.07483929430476989,2.3489014410703275,0.06195480370237651
OverTime_No,40,0.07483923354457686,2.3489014410703275,0.06195480370237651
TrainingTimesLastYear,75,0.07482896829864145,0.09051558866972378,0.2902970347206943
YearsWithCurrManager,90,0.07482580481244536,0.0224214024542444,0.34083549706942634
BusinessTravel_Travel_Rarely,77,0.07480749476399294,0.07514763190341218,0.29979010201004386
BusinessTravel_Travel_Rarely,83,0.0746656423003843,0.04300223784808405,0.32289698885976165
JobRole_Manufacturing.Director,47,0.07446112325454282,1.2247191581435093,0.09994174703233644
NumCompaniesWorked,79,-0.07443096519395767,0.06238888420972765,0.3083722059616063
YearsInCurrentRole,91,0.07442808117939644,0.020429546856183922,0.34273819803571226
JobLevel,66,0.07435665146010853,0.2091027497064397,0.23671598444697853
BusinessTravel_Travel_Rarely,76,0.07430947106056146,0.08247443324372147,0.29515809049346203
JobRole_Sales.Executive,98,0.07428415166275769,0.010651982662822088,0.3525440401067922
BusinessTravel_Travel_Rarely,84,0.07416331855630323,0.03918203755679407,0.32600871065873394
EducationField_Life.Sciences,83,0.07407795255455635,0.04300223784808405,0.32289698885976165
BusinessTravel_Travel_Rarely,75,0.07365676403291924,0.09051558866972378,0.2902970347206943
BusinessTravel_Travel_Rarely,85,0.07354159413940262,0.0357012133304691,0.3289250107963617
MaritalStatus_Divorced,52,0.07351368497936345,0.7691593247539134,0.13369889095342355
JobRole_Manager,49,0.07346674856898422,1.0167833611185435,0.11289062811556416
EducationField_Marketing,55,-0.07325504553088664,0.5818408222230168,0.15570613377828724
Department_Human.Resources,93,0.0731848097168202,0.01696096870897924,0.34612886181282204
EducationField_Medical,64,0.07307477393686518,0.2518650022992526,0.2227443296176399
EducationField_Human.Resources,46,-0.07296608802364739,1.3441277641381963,0.09379013403298568
RelationshipSatisfaction,66,0.07285873181311228,0.2091027497064397,0.23671598444697853
BusinessTravel_Travel_Rarely,74,0.0728498227426241,0.0993407468228991,0.2852070720866199
BusinessTravel_Travel_Rarely,86,0.07280841201150104,0.032529615934857266,0.33165302277616854
StockOptionLevel,54,0.07271407838924189,0.6385695841032256,0.14827344551453722
JobSatisfaction,60,0.07255361759573277,0.3654129936317017,0.19337878178375337
PerformanceRating,63,-0.07254266981604557,0.2764215290943355,0.21555239569290216
JobRole_Human.Resources,54,-0.07249289809361933,0.6385695841032256,0.14827344551453722
MaritalStatus_Married,53,0.07227784849064722,0.7008293302347044,0.1409300773546337
JobInvolvement,52,0.07224869036040604,0.7691593247539134,0.13369889095342355
JobLevel,65,0.07223964392567403,0.22949000966402106,0.2298041132874453
Department_Sales,61,-0.07219774781474268,0.33295071039787305,0.20085025136497922
EnvironmentSatisfaction,58,0.07210016265219224,0.44014124448594455,0.17830319446199555
Department_Research...Development,60,0.07207951010662375,0.3654129936317017,0.19337878178375337
YearsWithCurrManager,89,0.07198192620378434,0.024607461514156204,0.3387857836774415
BusinessTravel_Travel_Rarely,87,0.07197210660372758,0.029639774510582882,0.3342002285797351
BusinessTravel_Travel_Rarely,73,0.07188980553436644,0.10902634700129,0.2798897828206845
BusinessTravel_Non.Travel,47,0.0718490600614358,1.2247191581435093,0.09994174703233644
YearsSinceLastPromotion,87,-0.07179968301067392,0.029639774510582882,0.3342002285797351
YearsInCurrentRole,90,0.07169997684853183,0.0224214024542444,0.34083549706942634
EducationField_Other,51,0.07168233038973212,0.8441514093848925,0.1266017686126627
WorkLifeBalance,62,0.07161310015099748,0.30337228693673607,0.20824831262114743
TrainingTimesLastYear,74,0.07156212332614842,0.0993407468228991,0.2852070720866199
Gender_Female,78,0.07153132758509594,0.06847172340066532,0.30419410135566793
JobRole_Healthcare.Representative,50,0.07152148271468604,0.9264551296891429,0.11965932261972216
EducationField_Life.Sciences,82,0.07151801297789497,0.04719490295171102,0.3195831771275536
Gender_Male,78,-0.07151311619488583,0.06847172340066532,0.30419410135566793
JobRole_Sales.Executive,97,0.07143829210762405,0.011690537822500678,0.35146768034404935
MaritalStatus_Single,43,-0.07137386815442763,1.7768578002099231,0.07675218463479885
BusinessTravel_Travel_Rarely,88,0.0710412807799322,0.027006658633704324,0.33657437421617786
NumCompaniesWorked,78,-0.07088352389264767,0.06847172340066532,0.30419410135566793
BusinessTravel_Travel_Rarely,72,0.0707808786917983,0.11965628124013335,0.27434710687085806
JobRole_Sales.Representative,36,-0.07057484257885531,3.4078538085554153,0.0457115666254235
JobRole_Laboratory.Technician,48,-0.0702538881452762,1.1159184836014817,0.10631298928575754
JobLevel,64,0.07007534397921199,0.2518650022992526,0.2227443296176399
BusinessTravel_Travel_Rarely,89,0.07006959897387054,0.024607461514156204,0.3387857836774415
BusinessTravel_Travel_Frequently,46,-0.07004902374490905,1.3441277641381963,0.09379013403298568
EducationField_Technical.Degree,49,-0.07003472642515808,1.0167833611185435,0.11289062811556416
JobRole_Research.Director,44,0.06985712961636152,1.6190066504645788,0.08218771800792075
EducationField_Medical,63,0.06979766007757914,0.2764215290943355,0.21555239569290216
BusinessTravel_Travel_Rarely,71,0.069527315230542,0.13132262094453628,0.2685840919729863
JobRole_Manager,48,0.06945937281210782,1.1159184836014817,0.10631298928575754
YearsWithCurrManager,88,0.06919556729460387,0.027006658633704324,0.33657437421617786
JobRole_Manufacturing.Director,46,0.06916994041489327,1.3441277641381963,0.09379013403298568
JobRole_Research.Scientist,100,-0.0691067824119357,0.008843463142112108,0.35443528922548545
Department_Sales,60,-0.06907073981142398,0.3654129936317017,0.19337878178375337
YearsInCurrentRole,89,0.06902773612008477,0.024607461514156204,0.3387857836774415
EducationField_Life.Sciences,81,0.06898016754845795,0.051796347727067434,0.316064069827691
BusinessTravel_Travel_Rarely,90,0.0689324136070863,0.0224214024542444,0.34083549706942634
Department_Research...Development,59,0.06892267610254507,0.4010403094059146,0.18585556874564121
OverTime_Yes,39,-0.06882285500652849,2.577916431839545,0.05752656232753796
OverTime_No,39,0.06882280961325749,2.577916431839545,0.05752656232753796
JobRole_Sales.Executive,96,0.06877344768490981,0.012830350828144373,0.35029496581932634
EducationField_Marketing,54,-0.06876995915363356,0.6385695841032256,0.14827344551453722
MaritalStatus_Divorced,51,0.0687627190642825,0.8441514093848925,0.1266017686126627
PerformanceRating,62,-0.06852907572982198,0.30337228693673607,0.20824831262114743
TrainingTimesLastYear,73,0.06832965814198566,0.10902634700129,0.2798897828206845
JobRole_Human.Resources,53,-0.06831404283048494,0.7008293302347044,0.1409300773546337
StockOptionLevel,53,0.06827136360372009,0.7008293302347044,0.1409300773546337
RelationshipSatisfaction,65,0.06818231496684272,0.22949000966402106,0.2298041132874453
BusinessTravel_Travel_Rarely,70,0.0681349230514659,0.14412641436794113,0.26260639827158394
MaritalStatus_Married,52,0.06802143996628215,0.7691593247539134,0.13369889095342355
YearsSinceLastPromotion,86,-0.06800135525077976,0.032529615934857266,0.33165302277616854
Gender_Female,77,0.06791339194145453,0.07514763190341218,0.29979010201004386
Gender_Male,77,-0.06790086277099898,0.07514763190341218,0.29979010201004386
JobLevel,63,0.0678733303937879,0.2764215290943355,0.21555239569290216
BusinessTravel_Travel_Rarely,91,0.06776943234385843,0.020429546856183922,0.34273819803571226
JobSatisfaction,59,0.06756173108958217,0.4010403094059146,0.18585556874564121
NumCompaniesWorked,77,-0.06737927940064506,0.07514763190341218,0.29979010201004386
EducationField_Human.Resources,45,-0.06727454412606675,1.4751785618066122,0.08786918051693175
WorkLifeBalance,61,0.06707772795270947,0.33295071039787305,0.20085025136497922
JobInvolvement,51,0.06695176414390223,0.8441514093848925,0.1266017686126627
EnvironmentSatisfaction,57,0.0669349262178235,0.48305447246590155,0.17074495106833817
JobRole_Healthcare.Representative,49,0.06680024852223294,1.0167833611185435,0.11289062811556416
BusinessTravel_Travel_Rarely,69,0.0666108010823314,0.15817856184375606,0.25642120490941533
EducationField_Medical,62,0.06656538974849406,0.30337228693673607,0.20824831262114743
BusinessTravel_Travel_Rarely,92,0.0665479702794999,0.01861464221967107,0.344500061431348
YearsWithCurrManager,87,0.06649077353375397,0.029639774510582882,0.3342002285797351
EducationField_Life.Sciences,80,0.06641454211187411,0.05684642768750557,0.3123275256589967
YearsInCurrentRole,88,0.06641414721572195,0.027006658633704324,0.33657437421617786
JobRole_Sales.Executive,95,0.06629936251117399,0.01408129419473126,0.34901816324757234
BusinessTravel_Non.Travel,46,0.06617697449064054,1.3441277641381963,0.09379013403298568
EducationField_Other,50,0.06616418957128872,0.9264551296891429,0.11965932261972216
MaritalStatus_Single,42,-0.06603182656793802,1.950099242187098,0.0715670054939172
Department_Sales,59,-0.0659728133602586,0.4010403094059146,0.18585556874564121
Department_Research...Development,58,0.06578487541914425,0.44014124448594455,0.17830319446199555
JobLevel,62,0.06563377581498848,0.30337228693673607,0.20824831262114743
JobRole_Manager,47,0.06556228304248171,1.2247191581435093,0.09994174703233644
BusinessTravel_Travel_Rarely,93,0.06527539773847586,0.01696096870897924,0.34612886181282204
TrainingTimesLastYear,72,0.06514156058149032,0.11965628124013335,0.27434710687085806
JobRole_Laboratory.Technician,47,-0.06505804334176403,1.2247191581435093,0.09994174703233644
JobRole_Research.Director,43,0.06502364382862377,1.7768578002099231,0.07675218463479885
BusinessTravel_Travel_Rarely,68,0.06496327345483939,0.1736007763509893,0.250037252376955
JobRole_Sales.Representative,35,-0.06493371710192995,3.7401153478703777,0.042243735256353186
EducationField_Technical.Degree,48,-0.0648344516531072,1.1159184836014817,0.10631298928575754
BusinessTravel_Travel_Frequently,45,-0.06468506130861146,1.4751785618066122,0.08786918051693175
PerformanceRating,61,-0.06462319183142884,0.33295071039787305,0.20085025136497922
EducationField_Marketing,53,-0.06445498505010644,0.7008293302347044,0.1409300773546337
Gender_Female,76,0.06432212304032157,0.08247443324372147,0.29515809049346203
Gender_Male,76,-0.06431320147525336,0.08247443324372147,0.29515809049346203
JobRole_Human.Resources,52,-0.06428451964211833,0.7691593247539134,0.13369889095342355
MaritalStatus_Divorced,50,0.06422091996767403,0.9264551296891429,0.11965932261972216
YearsSinceLastPromotion,85,-0.06421144055532191,0.0357012133304691,0.3289250107963617
JobRole_Manufacturing.Director,45,0.06417682071477852,1.4751785618066122,0.08786918051693175
StockOptionLevel,52,0.06399223864581499,0.7691593247539134,0.13369889095342355
BusinessTravel_Travel_Rarely,94,0.06395981371337961,0.015454202995262095,0.3476323679042937
JobRole_Sales.Executive,94,0.06392742592902277,0.015454202995262095,0.3476323679042937
NumCompaniesWorked,76,-0.06392707366174798,0.08247443324372147,0.29515809049346203
MaritalStatus_Married,51,0.06389028847320183,0.8441514093848925,0.1266017686126627
YearsInCurrentRole,87,0.06386746711233436,0.029639774510582882,0.3342002285797351
YearsWithCurrManager,86,0.06386538591609799,0.032529615934857266,0.33165302277616854
EducationField_Life.Sciences,79,0.0638578238333063,0.06238888420972765,0.3083722059616063
RelationshipSatisfaction,64,0.06369880604711212,0.2518650022992526,0.2227443296176399
EducationField_Medical,61,0.06338231361343516,0.33295071039787305,0.20085025136497922
JobLevel,61,0.06336488647955707,0.33295071039787305,0.20085025136497922
OverTime_Yes,38,-0.06324190993433411,2.8292601014881646,0.053346563326138276
OverTime_No,38,0.06324187628168876,2.8292601014881646,0.053346563326138276
