term,step,estimate,lambda,dev.ratio,zeroed
JobRole_Research.Director,28,0.5556362486311468,0.007173205605519361,0.32502019508517654,FALSE
JobRole_Healthcare.Representative,48,0.554739880456866,0.001115918483601481,0.35990150955566197,FALSE
MaritalStatus_Single,20,-0.5544396117554918,0.015098910208494557,0.267416834480004,FALSE
JobRole_Research.Scientist,77,-0.5529909473468911,7.514763190341213e-5,0.36271390608341053,FALSE
EducationField_Technical.Degree,32,-0.5524845022660745,0.004944212378359185,0.3380382502464125,FALSE
JobRole_Manager,40,0.5510578965747956,0.0023489014410703257,0.3544208048178532,FALSE
JobRole_Human.Resources,45,-0.5507837810916464,0.0014751785618066112,0.3586547794074863,FALSE
Department_Sales,63,-0.5497102124512213,2.7642152909433524e-4,0.36235666718114795,FALSE
EducationField_Human.Resources,26,-0.5493012084986884,0.008640151546852212,0.31520186901440195,FALSE
JobRole_Healthcare.Representative,47,0.5472304073362142,0.0012247191581435085,0.35955046616960523,FALSE
JobRole_Research.Scientist,76,-0.5461953538537995,8.247443324372141e-5,0.36270362765985353,FALSE
MaritalStatus_Single,19,-0.5432410308751181,0.01657103531411328,0.2571489104307527,FALSE
JobRole_Human.Resources,44,-0.5431546053880112,0.0016190066504645777,0.3580922440439754,FALSE
JobRole_Laboratory.Technician,27,-0.5420693815444337,0.00787258429668537,0.32048983943872644,FALSE
JobRole_Healthcare.Representative,46,0.5398551643989278,0.0013441277641381955,0.35914304206841974,FALSE
BusinessTravel_Non.Travel,26,0.53877160774623,0.008640151546852212,0.31520186901440195,FALSE
JobRole_Research.Scientist,75,-0.5386568000271255,9.051558866972372e-5,0.36269178587982315,FALSE
JobRole_Manufacturing.Director,36,0.5369873194828616,0.0034078538085554125,0.34802699349455446,FALSE
JobRole_Healthcare.Representative,53,0.5365793329665774,7.008293302347037e-4,0.3611437684821306,FALSE
BusinessTravel_Travel_Frequently,24,-0.5364393914513982,0.010407093126555881,0.3021444898547104,FALSE
EducationField_Technical.Degree,31,-0.5330854372894825,0.005426266981584693,0.3353812302958474,FALSE
JobRole_Healthcare.Representative,45,0.5317973452148035,0.0014751785618066112,0.3586547794074863,FALSE
MaritalStatus_Single,18,-0.5302959521816341,0.01818669080018116,0.2461592743020809,FALSE
JobRole_Research.Scientist,74,-0.5302539207427376,9.934074682289904e-5,0.3626780375238114,FALSE
Department_Sales,62,-0.5291895658809886,3.033722869367358e-4,0.36229920518149916,FALSE
JobRole_Healthcare.Representative,44,0.5265902736703777,0.0016190066504645777,0.3580922440439754,FALSE
JobRole_Manufacturing.Director,56,0.5254236079772561,5.301516871972259e-4,0.3617050028673343,FALSE
JobRole_Laboratory.Technician,26,-0.5219152321270728,0.008640151546852212,0.31520186901440195,FALSE
JobRole_Research.Scientist,73,-0.5212758312289317,1.0902634700128992e-4,0.36266258741432056,FALSE
JobRole_Sales.Representative,14,-0.5209690331455381,0.026385774398510174,0.1952692822849756,FALSE
Department_Human.Resources,57,0.51954212246415,4.8305447246590105e-4,0.3618447451426575,FALSE
MaritalStatus_Single,17,-0.5186446589257449,0.019959870701602742,0.233847881404585,FALSE
JobRole_Healthcare.Representative,43,0.517725273590254,0.0017768578002099217,0.3573786498837732,FALSE
JobRole_Manufacturing.Director,35,0.5165925817288289,0.003740115347870375,0.34574142870576036,FALSE
BusinessTravel_Travel_Frequently,23,-0.5153571228998073,0.011421771858766349,0.2942639657578007,FALSE
EducationField_Technical.Degree,30,-0.5131428514002311,0.005955321313524932,0.33240183691285996,FALSE
JobRole_Research.Scientist,72,-0.5112775561799758,1.1965628124013325e-4,0.36264456462794475,FALSE
OverTime_No,6,0.5100239351331327,0.05553952588758322,0.07211847485982993,FALSE
MaritalStatus_Single,16,-0.5097842686630418,0.02190593345441003,0.22107063158727136,FALSE
JobRole_Healthcare.Representative,54,0.5082837540779493,6.38569584103225e-4,0.36135790900066234,FALSE
Department_Sales,61,-0.507007789861049,3.3295071039787273e-4,0.36223300246037204,FALSE
JobRole_Healthcare.Representative,42,0.5060307959005016,0.0019500992421870964,0.35649079975133047,FALSE
EducationField_Human.Resources,25,-0.5037019907580373,0.009482555656343221,0.30912643060277756,FALSE
JobRole_Manager,39,0.5026221801021307,0.002577916431839543,0.3531202433337982,FALSE
JobRole_Human.Resources,43,-0.5023220897705721,0.0017768578002099217,0.3573786498837732,FALSE
MaritalStatus_Single,15,-0.5019018329583718,0.024041734923188045,0.2070706336595344,FALSE
JobRole_Research.Scientist,71,-0.5005888207031757,1.3132262094453617e-4,0.36262407026953836,FALSE
JobRole_Laboratory.Technician,25,-0.5004739820339883,0.009482555656343221,0.30912643060277756,FALSE
JobInvolvement,78,0.49756952971387597,6.847172340066526e-5,0.3627231816245738,FALSE
JobInvolvement,77,0.4973986701828534,7.514763190341213e-5,0.36271390608341053,FALSE
JobInvolvement,76,0.4972116708346589,8.247443324372141e-5,0.36270362765985353,FALSE
BusinessTravel_Non.Travel,25,0.4971557401316186,0.009482555656343221,0.30912643060277756,FALSE
JobInvolvement,75,0.4970077024295293,9.051558866972372e-5,0.36269178587982315,FALSE
JobInvolvement,74,0.49678486272880995,9.934074682289904e-5,0.3626780375238114,FALSE
JobInvolvement,73,0.49654124965113,1.0902634700128992e-4,0.36266258741432056,FALSE
JobInvolvement,72,0.4962755661996254,1.1965628124013325e-4,0.36264456462794475,FALSE
JobInvolvement,71,0.49598461907988467,1.3132262094453617e-4,0.36262407026953836,FALSE
JobInvolvement,70,0.49566617126096496,1.44126414367941e-4,0.36260080226591646,FALSE
JobInvolvement,69,0.49532524652079524,1.5817856184375593e-4,0.3625750312911191,FALSE
JobInvolvement,68,0.49497505569305184,1.7360077635098916e-4,0.36254830031139806,FALSE
JobInvolvement,67,0.49462224837442875,1.9052663773384671e-4,0.3625197570378639,FALSE
JobRole_Manufacturing.Director,57,0.49438856881431187,4.8305447246590105e-4,0.3618447451426575,FALSE
JobInvolvement,66,0.4942363196240213,2.091027497064395e-4,0.3624872676029919,FALSE
JobRole_Manufacturing.Director,34,0.4941674335483962,0.004104771977089369,0.3430603406008423,FALSE
JobInvolvement,65,0.49382049549942064,2.2949000966402086e-4,0.36244920610102305,FALSE
BusinessTravel_Travel_Frequently,22,-0.49355879626154936,0.012535380514739396,0.2855493376091368,FALSE
JobInvolvement,64,0.49336225961789304,2.518650022992524e-4,0.3624065585818234,FALSE
JobInvolvement,63,0.49286779805560477,2.7642152909433524e-4,0.36235666718114795,FALSE
JobInvolvement,62,0.4923303481361252,3.033722869367358e-4,0.36229920518149916,FALSE
EducationField_Technical.Degree,29,-0.49214659200806204,0.006535957789708099,0.32898564101346683,FALSE
MaritalStatus_Single,14,-0.49175490641195385,0.026385774398510174,0.1952692822849756,FALSE
JobInvolvement,61,0.49174642446234784,3.3295071039787273e-4,0.36223300246037204,FALSE
JobInvolvement,60,0.49111102257531164,3.6541299363170135e-4,0.36215676891571624,FALSE
JobRole_Healthcare.Representative,41,0.4908354144791384,0.0021402315108892825,0.3555273047101022,FALSE
JobInvolvement,59,0.4904301654447709,4.010403094059142e-4,0.36206703725293354,FALSE
JobInvolvement,58,0.489684646640051,4.401412444859441e-4,0.3619648237246643,FALSE
JobRole_Research.Scientist,70,-0.48926274664198727,1.44126414367941e-4,0.36260080226591646,FALSE
JobInvolvement,57,0.48888517202701554,4.8305447246590105e-4,0.3618447451426575,FALSE
JobInvolvement,56,0.4880242745736677,5.301516871972259e-4,0.3617050028673343,FALSE
JobInvolvement,55,0.487083616542637,5.818408222230162e-4,0.36154523797689503,FALSE
PerformanceRating,78,-0.4867256639193049,6.847172340066526e-5,0.3627231816245738,FALSE
JobRole_Research.Director,27,0.48648922522843685,0.00787258429668537,0.32048983943872644,FALSE
JobInvolvement,54,0.4860781428462752,6.38569584103225e-4,0.36135790900066234,FALSE
PerformanceRating,77,-0.4852287017073284,7.514763190341213e-5,0.36271390608341053,FALSE
JobInvolvement,53,0.4849811217360551,7.008293302347037e-4,0.3611437684821306,FALSE
JobInvolvement,52,0.4838123827279719,7.691593247539126e-4,0.36089874444188386,FALSE
PerformanceRating,76,-0.4835994353159743,8.247443324372141e-5,0.36270362765985353,FALSE
Department_Sales,60,-0.4831235243871077,3.6541299363170135e-4,0.36215676891571624,FALSE
JobInvolvement,51,0.4824046836367934,8.441514093848918e-4,0.360657482061488,FALSE
PerformanceRating,75,-0.4818092645536907,9.051558866972372e-5,0.36269178587982315,FALSE
MaritalStatus_Single,13,-0.48119863810306185,0.0289583548289432,0.18266092804591583,FALSE
JobInvolvement,50,0.4806717762692192,9.264551296891421e-4,0.3604465777591454,FALSE
PerformanceRating,74,-0.4798354176167818,9.934074682289904e-5,0.3626780375238114,FALSE
JobInvolvement,49,0.47884538030754464,0.0010167833611185427,0.36019741991167054,FALSE
JobRole_Healthcare.Representative,55,0.4780400979471687,5.818408222230162e-4,0.36154523797689503,FALSE
EnvironmentSatisfaction,78,0.47791072622937053,6.847172340066526e-5,0.3627231816245738,FALSE
JobRole_Laboratory.Technician,24,-0.4776884618763973,0.010407093126555881,0.3021444898547104,FALSE
PerformanceRating,73,-0.4776834844313966,1.0902634700128992e-4,0.36266258741432056,FALSE
EnvironmentSatisfaction,77,0.47766379818938337,7.514763190341213e-5,0.36271390608341053,FALSE
EnvironmentSatisfaction,76,0.47739604085307663,8.247443324372141e-5,0.36270362765985353,FALSE
JobRole_Research.Scientist,69,-0.4773487025411756,1.5817856184375593e-4,0.3625750312911191,FALSE
EnvironmentSatisfaction,75,0.4771024852743275,9.051558866972372e-5,0.36269178587982315,FALSE
JobInvolvement,48,0.47688254027625854,0.001115918483601481,0.35990150955566197,FALSE
EnvironmentSatisfaction,74,0.4767788894431,9.934074682289904e-5,0.3626780375238114,FALSE
JobRole_Sales.Representative,13,-0.4765278565403754,0.0289583548289432,0.18266092804591583,FALSE
EnvironmentSatisfaction,73,0.47642740342830314,1.0902634700128992e-4,0.36266258741432056,FALSE
EnvironmentSatisfaction,72,0.4760403175685383,1.1965628124013325e-4,0.36264456462794475,FALSE
EnvironmentSatisfaction,71,0.4756174429122165,1.3132262094453617e-4,0.36262407026953836,FALSE
PerformanceRating,72,-0.4753114351456984,1.1965628124013325e-4,0.36264456462794475,FALSE
JobRole_Healthcare.Representative,40,0.4752735415308638,0.0023489014410703257,0.3544208048178532,FALSE
EnvironmentSatisfaction,70,0.47515712296842033,1.44126414367941e-4,0.36260080226591646,FALSE
JobInvolvement,47,0.47477545934543985,0.0012247191581435085,0.35955046616960523,FALSE
EnvironmentSatisfaction,69,0.4746736262666608,1.5817856184375593e-4,0.3625750312911191,FALSE
EnvironmentSatisfaction,68,0.4741406503703954,1.7360077635098916e-4,0.36254830031139806,FALSE
EnvironmentSatisfaction,67,0.4735622490672038,1.9052663773384671e-4,0.3625197570378639,FALSE
EnvironmentSatisfaction,66,0.472929476964562,2.091027497064395e-4,0.3624872676029919,FALSE
PerformanceRating,71,-0.4727159206204028,1.3132262094453617e-4,0.36262407026953836,FALSE
JobInvolvement,46,0.4724874871030628,0.0013441277641381955,0.35914304206841974,FALSE
EnvironmentSatisfaction,65,0.4722402569878289,2.2949000966402086e-4,0.36244920610102305,FALSE
EducationField_Marketing,78,-0.47200454176411,6.847172340066526e-5,0.3627231816245738,FALSE
EducationField_Marketing,77,-0.4717372464125898,7.514763190341213e-5,0.36271390608341053,FALSE
EnvironmentSatisfaction,64,0.4714866754352458,2.518650022992524e-4,0.3624065585818234,FALSE
EducationField_Marketing,76,-0.4714474965836847,8.247443324372141e-5,0.36270362765985353,FALSE
EducationField_Marketing,75,-0.4711290201398183,9.051558866972372e-5,0.36269178587982315,FALSE
EducationField_Marketing,74,-0.4707778619312151,9.934074682289904e-5,0.3626780375238114,FALSE
EnvironmentSatisfaction,63,0.4706653252338215,2.7642152909433524e-4,0.36235666718114795,FALSE
EducationField_Marketing,73,-0.47039646874921415,1.0902634700128992e-4,0.36266258741432056,FALSE
JobInvolvement,45,0.47006242879242577,0.0014751785618066112,0.3586547794074863,FALSE
EducationField_Marketing,72,-0.4699761400051441,1.1965628124013325e-4,0.36264456462794475,FALSE
PerformanceRating,70,-0.46988143982757324,1.44126414367941e-4,0.36260080226591646,FALSE
EnvironmentSatisfaction,62,0.4697701761257335,3.033722869367358e-4,0.36229920518149916,FALSE
EducationField_Technical.Degree,28,-0.4697661711150219,0.007173205605519361,0.32502019508517654,FALSE
MaritalStatus_Single,12,-0.46966096296812904,0.031781758675475044,0.16936306332044584,FALSE
EducationField_Marketing,71,-0.46951842029650187,1.3132262094453617e-4,0.36262407026953836,FALSE
BusinessTravel_Travel_Frequently,21,-0.4690630415992225,0.013757564639912196,0.2764829300150446,FALSE
EducationField_Marketing,70,-0.46902110111232165,1.44126414367941e-4,0.36260080226591646,FALSE
EnvironmentSatisfaction,61,0.4687953271075387,3.3295071039787273e-4,0.36223300246037204,FALSE
EducationField_Marketing,69,-0.4684874968780234,1.5817856184375593e-4,0.3625750312911191,FALSE
EducationField_Marketing,68,-0.46784235167370974,1.7360077635098916e-4,0.36254830031139806,FALSE
EnvironmentSatisfaction,60,0.4677324682217783,3.6541299363170135e-4,0.36215676891571624,FALSE
JobInvolvement,44,0.4674125633941884,0.0016190066504645777,0.3580922440439754,FALSE
EducationField_Marketing,67,-0.467110189376809,1.9052663773384671e-4,0.3625197570378639,FALSE
PerformanceRating,69,-0.4668443668247051,1.5817856184375593e-4,0.3625750312911191,FALSE
EnvironmentSatisfaction,59,0.4665793387781216,4.010403094059142e-4,0.36206703725293354,FALSE
EducationField_Marketing,66,-0.46631115251985583,2.091027497064395e-4,0.3624872676029919,FALSE
EducationField_Marketing,65,-0.46543199325760226,2.2949000966402086e-4,0.36244920610102305,FALSE
EnvironmentSatisfaction,58,0.46532329491578467,4.401412444859441e-4,0.3619648237246643,FALSE
JobRole_Manufacturing.Director,58,0.46515631821430503,4.401412444859441e-4,0.3619648237246643,FALSE
JobInvolvement,43,0.46480334434569537,0.0017768578002099217,0.3573786498837732,FALSE
EducationField_Marketing,64,-0.46447958444947174,2.518650022992524e-4,0.3624065585818234,FALSE
JobRole_Research.Scientist,68,-0.46438217492857103,1.7360077635098916e-4,0.36254830031139806,FALSE
EnvironmentSatisfaction,57,0.46396075193022385,4.8305447246590105e-4,0.3618447451426575,FALSE
PerformanceRating,68,-0.46369681534082385,1.7360077635098916e-4,0.36254830031139806,FALSE
JobRole_Manufacturing.Director,33,0.4636361602287516,0.004504982177486073,0.3404811824761014,FALSE
EducationField_Marketing,63,-0.4634337986562087,2.7642152909433524e-4,0.36235666718114795,FALSE
EnvironmentSatisfaction,56,0.4624858657616158,5.301516871972259e-4,0.3617050028673343,FALSE
EducationField_Marketing,62,-0.46229292519498133,3.033722869367358e-4,0.36229920518149916,FALSE
JobInvolvement,42,0.4620837033400049,0.0019500992421870964,0.35649079975133047,FALSE
EducationField_Marketing,61,-0.46104950514983767,3.3295071039787273e-4,0.36223300246037204,FALSE
EnvironmentSatisfaction,55,0.4608840373317119,5.818408222230162e-4,0.36154523797689503,FALSE
PerformanceRating,67,-0.4604025925833908,1.9052663773384671e-4,0.3625197570378639,FALSE
EducationField_Marketing,60,-0.4596965686357846,3.6541299363170135e-4,0.36215676891571624,FALSE
EnvironmentSatisfaction,54,0.45915640062405805,6.38569584103225e-4,0.36135790900066234,FALSE
JobInvolvement,41,0.45904653683821756,0.0021402315108892825,0.3555273047101022,FALSE
JobRole_Healthcare.Representative,39,0.45878561321697375,0.002577916431839543,0.3531202433337982,FALSE
EducationField_Marketing,59,-0.4582124696408078,4.010403094059142e-4,0.36206703725293354,FALSE
EnvironmentSatisfaction,53,0.4572881228926912,7.008293302347037e-4,0.3611437684821306,FALSE
PerformanceRating,66,-0.4567984047462267,2.091027497064395e-4,0.3624872676029919,FALSE
EducationField_Marketing,58,-0.4566096756055815,4.401412444859441e-4,0.3619648237246643,FALSE
Department_Sales,59,-0.4564821833107949,4.010403094059142e-4,0.36206703725293354,FALSE
MaritalStatus_Single,11,-0.45645370222412684,0.034880440911532085,0.15481153123299363,FALSE
JobInvolvement,40,0.4555998608653392,0.0023489014410703257,0.3544208048178532,FALSE
EnvironmentSatisfaction,52,0.4553182609741148,7.691593247539126e-4,0.36089874444188386,FALSE
EducationField_Marketing,57,-0.4548574517770933,4.8305447246590105e-4,0.3618447451426575,FALSE
BusinessTravel_Non.Travel,24,0.4533822493449144,0.010407093126555881,0.3021444898547104,FALSE
EnvironmentSatisfaction,51,0.4531832671229707,8.441514093848918e-4,0.360657482061488,FALSE
EducationField_Marketing,56,-0.452952454210237,5.301516871972259e-4,0.3617050028673343,FALSE
PerformanceRating,65,-0.45283790083296854,2.2949000966402086e-4,0.36244920610102305,FALSE
JobRole_Laboratory.Technician,23,-0.45211474157356585,0.011421771858766349,0.2942639657578007,FALSE
JobInvolvement,39,0.4519248555028856,0.002577916431839543,0.3531202433337982,FALSE
EnvironmentSatisfaction,50,0.45097171537958103,9.264551296891421e-4,0.3604465777591454,FALSE
EducationField_Marketing,55,-0.450902965123087,5.818408222230162e-4,0.36154523797689503,FALSE
JobRole_Research.Scientist,67,-0.44980704427688284,1.9052663773384671e-4,0.3625197570378639,FALSE
JobRole_Healthcare.Representative,56,0.4493067208372451,5.301516871972259e-4,0.3617050028673343,FALSE
EducationField_Marketing,54,-0.4486734175940669,6.38569584103225e-4,0.36135790900066234,FALSE
EnvironmentSatisfaction,49,0.4485920828868669,0.0010167833611185427,0.36019741991167054,FALSE
PerformanceRating,64,-0.44852264174921824,2.518650022992524e-4,0.3624065585818234,FALSE
JobInvolvement,38,0.4480179677207256,0.002829260101488162,0.3516394155159863,FALSE
JobRole_Manager,38,0.4477512427319109,0.002829260101488162,0.3516394155159863,FALSE
EducationField_Marketing,53,-0.44628347112729816,7.008293302347037e-4,0.3611437684821306,FALSE
EnvironmentSatisfaction,48,0.44602023481815445,0.001115918483601481,0.35990150955566197,FALSE
JobInvolvement,37,0.4438130325444518,0.0031051094686420167,0.34997705365388615,FALSE
PerformanceRating,63,-0.4437856289497514,2.7642152909433524e-4,0.36235666718114795,FALSE
EducationField_Marketing,52,-0.4437375909118619,7.691593247539126e-4,0.36089874444188386,FALSE
EducationField_Human.Resources,24,-0.4433965082310832,0.010407093126555881,0.3021444898547104,FALSE
EnvironmentSatisfaction,47,0.4432422909344718,0.0012247191581435085,0.35955046616960523,FALSE
EducationField_Technical.Degree,27,-0.44310031888112555,0.00787258429668537,0.32048983943872644,FALSE
EducationField_Marketing,51,-0.4412702128916176,8.441514093848918e-4,0.360657482061488,FALSE
BusinessTravel_Travel_Frequently,20,-0.44098590799161536,0.015098910208494557,0.267416834480004,FALSE
JobRole_Healthcare.Representative,38,0.4407677680823014,0.002829260101488162,0.3516394155159863,FALSE
EnvironmentSatisfaction,46,0.4403021133066316,0.0013441277641381955,0.35914304206841974,FALSE
JobInvolvement,36,0.4393695564708025,0.0034078538085554125,0.34802699349455446,FALSE
EducationField_Marketing,50,-0.43886025690879993,9.264551296891421e-4,0.3604465777591454,FALSE
JobRole_Manufacturing.Director,59,0.4386627414082844,4.010403094059142e-4,0.36206703725293354,FALSE
PerformanceRating,62,-0.4386044373391552,3.033722869367358e-4,0.36229920518149916,FALSE
MaritalStatus_Single,10,-0.4378222269507095,0.03828124084025995,0.13775092749853907,FALSE
EnvironmentSatisfaction,45,0.43713639374288177,0.0014751785618066112,0.3586547794074863,FALSE
EducationField_Marketing,49,-0.4363471785022254,0.0010167833611185427,0.36019741991167054,FALSE
JobRole_Sales.Representative,12,-0.4362751392196887,0.031781758675475044,0.16936306332044584,FALSE
JobInvolvement,35,0.4346868633693205,0.003740115347870375,0.34574142870576036,FALSE
JobRole_Research.Scientist,66,-0.43404151556906895,2.091027497064395e-4,0.3624872676029919,FALSE
EnvironmentSatisfaction,44,0.4337094378578546,0.0016190066504645777,0.3580922440439754,FALSE
EducationField_Marketing,48,-0.43362138042792464,0.001115918483601481,0.35990150955566197,FALSE
PerformanceRating,61,-0.4329405938497202,3.3295071039787273e-4,0.36223300246037204,FALSE
EducationField_Marketing,47,-0.4306521081612853,0.0012247191581435085,0.35955046616960523,FALSE
EnvironmentSatisfaction,43,0.4300401274458817,0.0017768578002099217,0.3573786498837732,FALSE
OverTime_No,5,0.42989161384606805,0.06095456109769221,0.05261994693223041,FALSE
JobInvolvement,34,0.429816895978295,0.004104771977089369,0.3430603406008423,FALSE
Department_Human.Resources,56,0.42933920844102597,5.301516871972259e-4,0.3617050028673343,FALSE
Department_Sales,58,-0.4288249691437191,4.401412444859441e-4,0.3619648237246643,FALSE
EducationField_Marketing,46,-0.4277166172324963,0.0013441277641381955,0.35914304206841974,FALSE
JobRole_Manufacturing.Director,32,0.42701308290149376,0.004944212378359185,0.3380382502464125,FALSE
PerformanceRating,60,-0.42675309990545407,3.6541299363170135e-4,0.36215676891571624,FALSE
EnvironmentSatisfaction,42,0.4260614634847848,0.0019500992421870964,0.35649079975133047,FALSE
EducationField_Marketing,45,-0.4245993961963046,0.0014751785618066112,0.3586547794074863,FALSE
JobInvolvement,33,0.42416025442312705,0.004504982177486073,0.3404811824761014,FALSE
EnvironmentSatisfaction,41,0.4219606343526563,0.0021402315108892825,0.3555273047101022,FALSE
EducationField_Marketing,44,-0.4212205708117411,0.0016190066504645777,0.3580922440439754,FALSE
JobRole_Healthcare.Representative,57,0.4204879269094583,4.8305447246590105e-4,0.3618447451426575,FALSE
JobRole_Healthcare.Representative,37,0.42021782683717795,0.0031051094686420167,0.34997705365388615,FALSE
JobRole_Laboratory.Technician,22,-0.42017761781949503,0.012535380514739396,0.2855493376091368,FALSE
PerformanceRating,59,-0.4199666302154723,4.010403094059142e-4,0.36206703725293354,FALSE
JobInvolvement,32,0.41768971696440715,0.004944212378359185,0.3380382502464125,FALSE
EducationField_Marketing,43,-0.4175489587993289,0.0017768578002099217,0.3573786498837732,FALSE
EnvironmentSatisfaction,40,0.4175191063482688,0.0023489014410703257,0.3544208048178532,FALSE
JobRole_Research.Scientist,65,-0.4162561064607463,2.2949000966402086e-4,0.36244920610102305,FALSE
JobRole_Research.Director,26,0.4151152791267066,0.008640151546852212,0.31520186901440195,FALSE
EducationField_Technical.Degree,26,-0.41426829208003646,0.008640151546852212,0.31520186901440195,FALSE
EducationField_Marketing,42,-0.41329485920765135,0.0019500992421870964,0.35649079975133047,FALSE
JobRole_Manufacturing.Director,60,0.41303143548443666,3.6541299363170135e-4,0.36215676891571624,FALSE
EnvironmentSatisfaction,39,0.4127678754957307,0.002577916431839543,0.3531202433337982,FALSE
PerformanceRating,58,-0.41258246031688356,4.401412444859441e-4,0.3619648237246643,FALSE
BusinessTravel_Travel_Frequently,19,-0.41116557214406746,0.01657103531411328,0.2571489104307527,FALSE
JobInvolvement,31,0.41038880551955537,0.005426266981584693,0.3353812302958474,FALSE
EducationField_Marketing,41,-0.4088363813134994,0.0021402315108892825,0.3555273047101022,FALSE
BusinessTravel_Non.Travel,23,0.4080537846311914,0.011421771858766349,0.2942639657578007,FALSE
EnvironmentSatisfaction,38,0.4078042879148007,0.002829260101488162,0.3516394155159863,FALSE
PerformanceRating,57,-0.4044958830606655,4.8305447246590105e-4,0.3618447451426575,FALSE
EducationField_Marketing,40,-0.40279167332994764,0.0023489014410703257,0.3544208048178532,FALSE
JobInvolvement,30,0.4027742405024376,0.005955321313524932,0.33240183691285996,FALSE
EnvironmentSatisfaction,37,0.40265252452409395,0.0031051094686420167,0.34997705365388615,FALSE
JobRole_Sales.Representative,11,-0.40237282833861404,0.034880440911532085,0.15481153123299363,FALSE
JobRole_Manufacturing.Director,31,0.40171872287667604,0.005426266981584693,0.3353812302958474,FALSE
Department_Sales,57,-0.39834159464878105,4.8305447246590105e-4,0.3618447451426575,FALSE
JobRole_Research.Scientist,64,-0.39766089601859994,2.518650022992524e-4,0.3624065585818234,FALSE
JobSatisfaction,78,0.39755760781252164,6.847172340066526e-5,0.3627231816245738,FALSE
JobSatisfaction,77,0.3974160756616672,7.514763190341213e-5,0.36271390608341053,FALSE
JobSatisfaction,76,0.3972619874206923,8.247443324372141e-5,0.36270362765985353,FALSE
JobRole_Healthcare.Representative,36,0.3972107039804354,0.0034078538085554125,0.34802699349455446,FALSE
EnvironmentSatisfaction,36,0.3972026803849005,0.0034078538085554125,0.34802699349455446,FALSE
JobSatisfaction,75,0.39709325452171285,9.051558866972372e-5,0.36269178587982315,FALSE
JobSatisfaction,74,0.3969077232162641,9.934074682289904e-5,0.3626780375238114,FALSE
JobSatisfaction,73,0.39670565178437356,1.0902634700128992e-4,0.36266258741432056,FALSE
JobSatisfaction,72,0.3964835463740539,1.1965628124013325e-4,0.36264456462794475,FALSE
JobSatisfaction,71,0.3962405778860767,1.3132262094453617e-4,0.36262407026953836,FALSE
JobSatisfaction,70,0.3959760724821455,1.44126414367941e-4,0.36260080226591646,FALSE
EducationField_Marketing,39,-0.39570326069307843,0.002577916431839543,0.3531202433337982,FALSE
JobSatisfaction,69,0.39569476368013495,1.5817856184375593e-4,0.3625750312911191,FALSE
PerformanceRating,56,-0.39566786532670606,5.301516871972259e-4,0.3617050028673343,FALSE
JobSatisfaction,68,0.39532486801931055,1.7360077635098916e-4,0.36254830031139806,FALSE
JobSatisfaction,67,0.3948663581516041,1.9052663773384671e-4,0.3625197570378639,FALSE
JobInvolvement,29,0.3947781265772834,0.006535957789708099,0.32898564101346683,FALSE
MaritalStatus_Single,9,-0.39450033859739686,0.04201361456372766,0.12122984693327349,FALSE
JobSatisfaction,66,0.39436410303719815,2.091027497064395e-4,0.3624872676029919,FALSE
JobSatisfaction,65,0.39381739268488186,2.2949000966402086e-4,0.36244920610102305,FALSE
JobRole_Healthcare.Representative,58,0.3933195757722616,4.401412444859441e-4,0.3619648237246643,FALSE
JobSatisfaction,64,0.39321736816176783,2.518650022992524e-4,0.3624065585818234,FALSE
JobSatisfaction,63,0.39256364569839336,2.7642152909433524e-4,0.36235666718114795,FALSE
JobSatisfaction,62,0.3918499725998601,3.033722869367358e-4,0.36229920518149916,FALSE
EnvironmentSatisfaction,35,0.3914359194319025,0.003740115347870375,0.34574142870576036,FALSE
JobSatisfaction,61,0.3910711643174385,3.3295071039787273e-4,0.36223300246037204,FALSE
JobRole_Human.Resources,42,-0.39077056236410074,0.0019500992421870964,0.35649079975133047,FALSE
JobSatisfaction,60,0.3902200950434006,3.6541299363170135e-4,0.36215676891571624,FALSE
JobRole_Manufacturing.Director,61,0.3901018232456467,3.3295071039787273e-4,0.36223300246037204,FALSE
JobSatisfaction,59,0.3892968609225238,4.010403094059142e-4,0.36206703725293354,FALSE
EducationField_Marketing,38,-0.3884431750826577,0.002829260101488162,0.3516394155159863,FALSE
JobSatisfaction,58,0.3882864752218997,4.401412444859441e-4,0.3619648237246643,FALSE
JobSatisfaction,57,0.3871897990563619,4.8305447246590105e-4,0.3618447451426575,FALSE
JobInvolvement,28,0.38630321598764117,0.007173205605519361,0.32502019508517654,FALSE
PerformanceRating,55,-0.38608034681321624,5.818408222230162e-4,0.36154523797689503,FALSE
JobSatisfaction,56,0.38599992879213046,5.301516871972259e-4,0.3617050028673343,FALSE
EnvironmentSatisfaction,34,0.38537547492883034,0.004104771977089369,0.3430603406008423,FALSE
JobSatisfaction,55,0.3847007201947784,5.818408222230162e-4,0.36154523797689503,FALSE
JobRole_Manager,37,0.3843843006765161,0.0031051094686420167,0.34997705365388615,FALSE
JobRole_Laboratory.Technician,21,-0.3835240720535458,0.013757564639912196,0.2764829300150446,FALSE
JobSatisfaction,54,0.3832975041826983,6.38569584103225e-4,0.36135790900066234,FALSE
EducationField_Technical.Degree,25,-0.38287792787507363,0.009482555656343221,0.30912643060277756,FALSE
JobSatisfaction,53,0.3817714889335923,7.008293302347037e-4,0.3611437684821306,FALSE
