term,step,estimate,lambda,dev.ratio
EducationField_Marketing,55,-0.4376117202434333,0.001939469407410052,0.3602582895122597
EnvironmentSatisfaction,52,0.43655975429093136,0.002563864415846373,0.35911763857005125
JobRole_Manufacturing.Director,66,0.4360640449726129,6.970091656881309e-4,0.3621389708220613
JobInvolvement,41,0.435706795790593,0.007134105036297602,0.34893757609222753
JobRole_Healthcare.Representative,59,0.4349653252784248,0.0013368010313530461,0.3612668113676365
EducationField_Marketing,54,-0.43439778102804716,0.002128565280344081,0.3599126037612435
JobRole_Manager,44,0.433542885923479,0.005396688834881921,0.35317097725719754
PerformanceRating,65,-0.433319707568761,7.649666988800687e-4,0.3620558681243696
EnvironmentSatisfaction,51,0.43317910013652433,0.0028138380312829696,0.3586584069105049
JobRole_Sales.Representative,14,-0.43246830198409786,0.08795258132836721,0.16780870086071736
JobRole_Manufacturing.Director,34,0.4323489597110604,0.013682573256964552,0.3322769013147441
Department_Sales,63,-0.4313005939944624,9.214050969811165e-4,0.36185858356393547
EducationField_Marketing,53,-0.4310618914058992,0.00233609776744901,0.3595201862708644
JobInvolvement,40,0.4309005297192769,0.007829671470234412,0.34716434627406656
JobRole_Human.Resources,45,-0.43004994709619865,0.004917261872688699,0.35427601746796533
JobRole_Laboratory.Technician,27,-0.4299688071741046,0.02624194765561788,0.301326935666394
JobRole_Manufacturing.Director,67,0.42983417283510483,6.35088792446155e-4,0.3622124809128614
EnvironmentSatisfaction,50,0.42950469230260213,0.0030881837656304705,0.3581500660051783
OverTime_No,15,0.42866410218032236,0.08013911641062678,0.18044049287694436
OverTime_Yes,15,-0.4285031872501135,0.08013911641062678,0.18044049287694436
PerformanceRating,64,-0.4277225058217677,8.395500076641738e-4,0.36196382696590595
EducationField_Marketing,52,-0.42750612905525975,0.002563864415846373,0.35911763857005125
JobInvolvement,39,0.42580824633895287,0.008593054772798469,0.34517585847057386
EnvironmentSatisfaction,49,0.4256581200228273,0.0033892778703951388,0.3575584590141311
JobRole_Healthcare.Representative,43,0.4253286306030768,0.005922859334033068,0.3519241192592846
MaritalStatus_Single,19,-0.42507742542090987,0.055236784380377574,0.23145129884950377
EducationField_Technical.Degree,30,-0.4250646377559147,0.019851071045083095,0.3173917016003022
JobRole_Manufacturing.Director,68,0.4248236483367853,5.786692545032966e-4,0.362274724273457
JobRole_Healthcare.Representative,60,0.42467947212813417,0.0012180433121056701,0.361445151152419
EducationField_Marketing,51,-0.4238469217925494,0.0028138380312829696,0.3586584069105049
BusinessTravel_Travel_Frequently,23,-0.4221695670520885,0.03807257286255448,0.27070617891247667
PerformanceRating,63,-0.42167581400295434,9.214050969811165e-4,0.36185858356393547
BusinessTravel_Non.Travel,26,0.42159057968593866,0.028800505156174022,0.29474201045148735
EnvironmentSatisfaction,48,0.4215490946901538,0.003719728278671599,0.3568862839675571
EducationField_Human.Resources,26,-0.42054424526398737,0.028800505156174022,0.29474201045148735
JobRole_Manufacturing.Director,69,0.420538443853307,5.272618728125192e-4,0.3623298698791808
JobInvolvement,38,0.42034129830657535,0.009430867004960533,0.34299410935673436
EducationField_Marketing,50,-0.4195956254287225,0.0030881837656304705,0.3581500660051783
JobRole_Research.Director,28,0.4178409472827002,0.02391068535173119,0.3072782442919343
EnvironmentSatisfaction,47,0.4171945709986152,0.00408239719381169,0.35612114930746547
JobRole_Manufacturing.Director,70,0.41688154869013994,4.8042138122646953e-4,0.3623785051143624
Department_Sales,62,-0.41618432654343207,0.001011240956455785,0.36173779317598387
PerformanceRating,62,-0.4151464079477747,0.001011240956455785,0.36173779317598387
EducationField_Marketing,49,-0.4151105186602561,0.0033892778703951388,0.3575584590141311
JobInvolvement,37,0.41450600029626966,0.01035036489547338,0.3406035179119267
JobRole_Manufacturing.Director,71,0.41413649303217914,4.377420698151201e-4,0.36242380570606114
JobRole_Healthcare.Representative,61,0.41408485544418944,0.0011098357013262414,0.3616011962312166
EnvironmentSatisfaction,46,0.4125598117344975,0.004480425880460647,0.3552550274455445
JobRole_Manufacturing.Director,33,0.4121505752923428,0.0150166072582869,0.3291465765077483
JobRole_Manufacturing.Director,72,0.4119614187292014,3.988542708004438e-4,0.3624661887046761
JobRole_Healthcare.Representative,42,0.4115118393821481,0.006500330807290316,0.3505174587433949
EducationField_Marketing,48,-0.41027619979480057,0.003719728278671599,0.3568862839675571
JobRole_Manufacturing.Director,73,0.40996997771321275,3.634211566709661e-4,0.36250335554747265
JobRole_Manufacturing.Director,84,0.409511043618986,1.3060679185598e-4,0.36270900867236205
JobRole_Human.Resources,44,-0.40946744398493684,0.005396688834881921,0.35317097725719754
JobRole_Manufacturing.Director,83,0.4083649785726111,1.4334079282694658e-4,0.3626996358496665
JobRole_Manufacturing.Director,74,0.40835987564180365,3.311358227429965e-4,0.3625352485239564
JobInvolvement,36,0.4083074591795023,0.0113595126951847,0.3379337135395595
PerformanceRating,61,-0.40812794444939704,0.0011098357013262414,0.3616011962312166
EnvironmentSatisfaction,45,0.4077107763124569,0.004917261872688699,0.35427601746796533
MaritalStatus_Single,18,-0.4075064193168504,0.06062230266727051,0.21943656292354227
JobRole_Manufacturing.Director,82,0.4073052309823141,1.573163431723698e-4,0.36268878304664653
JobRole_Manufacturing.Director,75,0.4071278220247684,3.017186288990788e-4,0.3625643260515155
JobRole_Manufacturing.Director,81,0.406480222974187,1.726544924235578e-4,0.36267670590257495
JobRole_Laboratory.Technician,26,-0.4062579662435544,0.028800505156174022,0.29474201045148735
JobRole_Manufacturing.Director,76,0.40625573673525506,2.749147774790711e-4,0.3625891229427948
JobRole_Manufacturing.Director,80,0.40590405065536417,1.894880922916849e-4,0.36266329993878255
JobRole_Manufacturing.Director,77,0.4057187445210363,2.5049210634470686e-4,0.36261119687824717
JobRole_Manufacturing.Director,79,0.4055217551894359,2.0796294736575847e-4,0.3626476335247683
JobRole_Manufacturing.Director,78,0.40550397249012643,2.2823907800221732e-4,0.36263078551494077
EducationField_Marketing,47,-0.40508659789194773,0.00408239719381169,0.35612114930746547
OverTime_No,14,0.40447894260779166,0.08795258132836721,0.16780870086071736
OverTime_Yes,14,-0.4043665992308763,0.08795258132836721,0.16780870086071736
JobRole_Healthcare.Representative,62,0.4031957474258769,0.001011240956455785,0.36173779317598387
EducationField_Technical.Degree,29,-0.4027421138761925,0.021786525965693648,0.3126143885653771
EnvironmentSatisfaction,44,0.4025593922076085,0.005396688834881921,0.35317097725719754
JobInvolvement,35,0.40166512760254863,0.012467051159567907,0.33505388278095777
Department_Sales,61,-0.4014224963013229,0.0011098357013262414,0.3616011962312166
PerformanceRating,60,-0.4005727075103886,0.0012180433121056701,0.361445151152419
EducationField_Marketing,46,-0.39952356516706594,0.004480425880460647,0.3552550274455445
JobRole_Healthcare.Representative,41,0.39786932928471674,0.007134105036297602,0.34893757609222753
JobRole_Manager,43,0.3976011018823937,0.005922859334033068,0.3519241192592846
BusinessTravel_Travel_Frequently,22,-0.3975283428919708,0.04178460171579797,0.26203343554047254
JobSatisfaction,84,0.39722981261597756,1.3060679185598e-4,0.36270900867236205
EnvironmentSatisfaction,43,0.39711455690205993,0.005922859334033068,0.3519241192592846
JobSatisfaction,83,0.397053298756545,1.4334079282694658e-4,0.3626996358496665
JobSatisfaction,82,0.3968609201631749,1.573163431723698e-4,0.36268878304664653
JobSatisfaction,81,0.39664965942139435,1.726544924235578e-4,0.36267670590257495
JobSatisfaction,80,0.3964173023711435,1.894880922916849e-4,0.36266329993878255
JobSatisfaction,79,0.3961653045679842,2.0796294736575847e-4,0.3626476335247683
JobSatisfaction,78,0.3958859613943783,2.2823907800221732e-4,0.36263078551494077
JobSatisfaction,77,0.3955820447911629,2.5049210634470686e-4,0.36261119687824717
JobSatisfaction,76,0.39524888687432846,2.749147774790711e-4,0.3625891229427948
JobSatisfaction,75,0.39488240370814737,3.017186288990788e-4,0.3625643260515155
JobSatisfaction,74,0.39448619314229877,3.311358227429965e-4,0.3625352485239564
JobRole_Sales.Representative,13,-0.3944394470475366,0.09652784942981063,0.1550980674820616
JobInvolvement,34,0.39428735585774194,0.013682573256964552,0.3322769013147441
JobSatisfaction,73,0.39404721367570844,3.634211566709661e-4,0.36250335554747265
EducationField_Marketing,45,-0.39378822295784566,0.004917261872688699,0.35427601746796533
JobSatisfaction,72,0.39357187533485455,3.988542708004438e-4,0.3624661887046761
JobSatisfaction,71,0.39304592689543116,4.377420698151201e-4,0.36242380570606114
PerformanceRating,59,-0.3924478262340661,0.0013368010313530461,0.3612668113676365
JobSatisfaction,70,0.39241531885859826,4.8042138122646953e-4,0.3623785051143624
JobSatisfaction,69,0.39169460291613073,5.272618728125192e-4,0.3623298698791808
JobRole_Healthcare.Representative,63,0.39162327674077235,9.214050969811165e-4,0.36185858356393547
EnvironmentSatisfaction,42,0.3913877705309707,0.006500330807290316,0.3505174587433949
JobRole_Manufacturing.Director,32,0.39127800380300715,0.01648070792786394,0.3256214303482414
Department_Human.Resources,59,0.3910905685189466,0.0013368010313530461,0.3612668113676365
JobSatisfaction,68,0.3909095128849164,5.786692545032966e-4,0.362274724273457
JobSatisfaction,67,0.3900562647535648,6.35088792446155e-4,0.3622124809128614
EducationField_Human.Resources,25,-0.389426839478991,0.03160851885447739,0.28740341007070747
JobRole_Human.Resources,43,-0.3893303921302863,0.005922859334033068,0.3519241192592846
MaritalStatus_Single,17,-0.38924976183641635,0.06653290233867579,0.20698173981391432
JobSatisfaction,66,0.38912390154970095,6.970091656881309e-4,0.3621389708220613
JobSatisfaction,65,0.3881263699870113,7.649666988800687e-4,0.3620558681243696
EducationField_Marketing,44,-0.38762898649610544,0.005396688834881921,0.35317097725719754
BusinessTravel_Non.Travel,25,0.3874954949775983,0.03160851885447739,0.28740341007070747
JobSatisfaction,64,0.38703152438299954,8.395500076641738e-4,0.36196382696590595
Department_Sales,60,-0.38661847880856465,0.0012180433121056701,0.361445151152419
JobInvolvement,33,0.38650541931060833,0.0150166072582869,0.3291465765077483
JobSatisfaction,63,0.3858438177328199,9.214050969811165e-4,0.36185858356393547
EnvironmentSatisfaction,41,0.38533302847172796,0.007134105036297602,0.34893757609222753
JobSatisfaction,62,0.3845589103769358,0.001011240956455785,0.36173779317598387
JobRole_Healthcare.Representative,40,0.3838426217600465,0.007829671470234412,0.34716434627406656
PerformanceRating,58,-0.3837178566395003,0.0014671374816198123,0.3610628161978371
JobSatisfaction,61,0.3831638944486814,0.0011098357013262414,0.3616011962312166
JobRole_Laboratory.Technician,25,-0.38171807216602244,0.03160851885447739,0.28740341007070747
JobSatisfaction,60,0.3816543624804414,0.0012180433121056701,0.361445151152419
EducationField_Marketing,43,-0.3810278621887438,0.005922859334033068,0.3519241192592846
JobSatisfaction,59,0.3800226627703376,0.0013368010313530461,0.3612668113676365
JobRole_Healthcare.Representative,64,0.3800157883226317,8.395500076641738e-4,0.36196382696590595
OverTime_No,13,0.37945747463362256,0.09652784942981063,0.1550980674820616
EducationField_Technical.Degree,28,-0.3794294228786954,0.02391068535173119,0.3072782442919343
OverTime_Yes,13,-0.37935514278878735,0.09652784942981063,0.1550980674820616
EnvironmentSatisfaction,40,0.3789646595508741,0.007829671470234412,0.34716434627406656
JobInvolvement,32,0.3783325944368437,0.01648070792786394,0.3256214303482414
JobSatisfaction,58,0.3782611287493449,0.0014671374816198123,0.3610628161978371
JobSatisfaction,57,0.37636574799343314,0.0016101815748863352,0.36082886696660776
PerformanceRating,57,-0.37434422293912234,0.0016101815748863352,0.36082886696660776
JobSatisfaction,56,0.37431864881548704,0.0017671722906574176,0.3605630327202353
EducationField_Marketing,42,-0.3739828399879765,0.006500330807290316,0.3505174587433949
JobRole_Research.Director,27,0.37317868673454324,0.02624194765561788,0.301326935666394
JobRole_Manufacturing.Director,31,0.37273560784606524,0.018087556605282298,0.32169487980111905
EnvironmentSatisfaction,39,0.372301429769035,0.008593054772798469,0.34517585847057386
JobSatisfaction,55,0.37211396067454733,0.001939469407410052,0.3602582895122597
Department_Sales,59,-0.3717650150226077,0.0013368010313530461,0.3612668113676365
BusinessTravel_Travel_Frequently,21,-0.3714155511229927,0.0458585487997073,0.2528330937662405
MaritalStatus_Single,16,-0.37107460176971324,0.07301977818136673,0.19397191602786856
JobSatisfaction,54,0.3698138060199306,0.002128565280344081,0.3599126037612435
JobInvolvement,31,0.36962546393580564,0.018087556605282298,0.32169487980111905
JobRole_Human.Resources,42,-0.3688531638169046,0.006500330807290316,0.3505174587433949
JobRole_Healthcare.Representative,39,0.3687805948544153,0.008593054772798469,0.34517585847057386
JobRole_Healthcare.Representative,65,0.36836130940085254,7.649666988800687e-4,0.3620558681243696
JobSatisfaction,53,0.36730509019991964,0.00233609776744901,0.3595201862708644
EducationField_Marketing,41,-0.3664515369478804,0.007134105036297602,0.34893757609222753
EnvironmentSatisfaction,38,0.36535574922836384,0.009430867004960533,0.34299410935673436
JobSatisfaction,52,0.3645390985295721,0.002563864415846373,0.35911763857005125
PerformanceRating,56,-0.3643144149140969,0.0017671722906574176,0.3605630327202353
JobRole_Healthcare.Representative,66,0.3636929015244305,6.970091656881309e-4,0.3621389708220613
JobSatisfaction,51,0.36155399971006325,0.0028138380312829696,0.3586584069105049
JobInvolvement,30,0.3605963726959791,0.019851071045083095,0.3173917016003022
JobRole_Manager,42,0.3600295320544426,0.006500330807290316,0.3505174587433949
JobRole_Healthcare.Representative,67,0.3591963180115969,6.35088792446155e-4,0.3622124809128614
EducationField_Marketing,40,-0.35842022745501584,0.007829671470234412,0.34716434627406656
JobSatisfaction,50,0.35838477865657925,0.0030881837656304705,0.3581500660051783
EnvironmentSatisfaction,37,0.3581526863223545,0.01035036489547338,0.3406035179119267
Department_Sales,58,-0.3567942886942034,0.0014671374816198123,0.3610628161978371
JobRole_Laboratory.Technician,24,-0.3559857777690743,0.03469031042185292,0.2793493821504954
JobRole_Healthcare.Representative,68,0.355873481688635,5.786692545032966e-4,0.362274724273457
JobRole_Healthcare.Representative,84,0.3552261101836036,1.3060679185598e-4,0.36270900867236205
JobRole_Manufacturing.Director,30,0.35519223730488725,0.019851071045083095,0.3173917016003022
EducationField_Technical.Degree,27,-0.35513694607028196,0.02624194765561788,0.301326935666394
JobSatisfaction,49,0.35502683724120576,0.0033892778703951388,0.3575584590141311
JobRole_Sales.Representative,12,-0.3545856409052353,0.10593919558491677,0.14174565720426993
JobRole_Healthcare.Representative,38,0.3536212821702176,0.009430867004960533,0.34299410935673436
JobRole_Healthcare.Representative,83,0.3536178155671179,1.4334079282694658e-4,0.3626996358496665
PerformanceRating,55,-0.3535657708334261,0.001939469407410052,0.3602582895122597
OverTime_No,12,0.3532947149507036,0.10593919558491677,0.14174565720426993
OverTime_Yes,12,-0.3532498985255094,0.10593919558491677,0.14174565720426993
EducationField_Human.Resources,24,-0.3532047992174854,0.03469031042185292,0.2793493821504954
JobRole_Healthcare.Representative,69,0.35316604439353805,5.272618728125192e-4,0.3623298698791808
BusinessTravel_Non.Travel,24,0.35297423937713285,0.03469031042185292,0.2793493821504954
MaritalStatus_Single,15,-0.35262699160533884,0.08013911641062678,0.18044049287694436
JobRole_Healthcare.Representative,82,0.35204801399698366,1.573163431723698e-4,0.36268878304664653
JobSatisfaction,48,0.3514342998282761,0.003719728278671599,0.3568862839675571
JobRole_Healthcare.Representative,70,0.35098641246248324,4.8042138122646953e-4,0.3623785051143624
JobInvolvement,29,0.3509332961900976,0.021786525965693648,0.3126143885653771
JobRole_Healthcare.Representative,81,0.3506690800516746,1.726544924235578e-4,0.36267670590257495
EnvironmentSatisfaction,36,0.350616083996247,0.0113595126951847,0.3379337135395595
EducationField_Marketing,39,-0.3498911214927144,0.008593054772798469,0.34517585847057386
JobRole_Human.Resources,41,-0.34968095111223363,0.007134105036297602,0.34893757609222753
JobRole_Healthcare.Representative,71,0.34956426823979,4.377420698151201e-4,0.36242380570606114
JobRole_Healthcare.Representative,80,0.3494978545817776,1.894880922916849e-4,0.36266329993878255
JobRole_Research.Scientist,83,-0.3491168372466493,1.4334079282694658e-4,0.3626996358496665
JobRole_Research.Scientist,82,-0.34909055400160977,1.573163431723698e-4,0.36268878304664653
JobRole_Research.Scientist,84,-0.34895015894147213,1.3060679185598e-4,0.36270900867236205
JobRole_Research.Scientist,81,-0.348719151590484,1.726544924235578e-4,0.36267670590257495
JobRole_Healthcare.Representative,72,0.3485873208189139,3.988542708004438e-4,0.3624661887046761
JobRole_Healthcare.Representative,79,0.34845557005785655,2.0796294736575847e-4,0.3626476335247683
JobRole_Research.Scientist,80,-0.3480218428036499,1.894880922916849e-4,0.36266329993878255
JobRole_Healthcare.Representative,78,0.34773856963840616,2.2823907800221732e-4,0.36263078551494077
JobRole_Healthcare.Representative,73,0.34771446389163374,3.634211566709661e-4,0.36250335554747265
JobSatisfaction,47,0.3476196385237216,0.00408239719381169,0.35612114930746547
JobRole_Healthcare.Representative,77,0.34718730278778404,2.5049210634470686e-4,0.36261119687824717
JobRole_Healthcare.Representative,74,0.34713704683926266,3.311358227429965e-4,0.3625352485239564
JobRole_Research.Scientist,79,-0.34695814958398974,2.0796294736575847e-4,0.3626476335247683
JobRole_Healthcare.Representative,76,0.3468958238247846,2.749147774790711e-4,0.3625891229427948
JobRole_Healthcare.Representative,75,0.3468798782816611,3.017186288990788e-4,0.3625643260515155
JobRole_Research.Scientist,78,-0.34544029688130073,2.2823907800221732e-4,0.36263078551494077
BusinessTravel_Travel_Frequently,20,-0.3443748850338117,0.050329700694981834,0.24270222693166177
JobSatisfaction,46,0.3435524846655348,0.004480425880460647,0.3552550274455445
JobRole_Research.Scientist,77,-0.3435291101846728,2.5049210634470686e-4,0.36261119687824717
EnvironmentSatisfaction,35,0.34273877632660105,0.012467051159567907,0.33505388278095777
PerformanceRating,54,-0.3419206220049165,0.002128565280344081,0.3599126037612435
Department_Sales,57,-0.34155751637673926,0.0016101815748863352,0.36082886696660776
JobRole_Research.Scientist,76,-0.3411256772768123,2.749147774790711e-4,0.3625891229427948
EducationField_Marketing,38,-0.3410014374132584,0.009430867004960533,0.34299410935673436
JobInvolvement,28,0.34077169011184083,0.02391068535173119,0.3072782442919343
StockOptionLevel,84,0.339837861147144,1.3060679185598e-4,0.36270900867236205
StockOptionLevel,83,0.33978930422317405,1.4334079282694658e-4,0.3626996358496665
StockOptionLevel,82,0.33974113828819064,1.573163431723698e-4,0.36268878304664653
EducationField_Other,60,0.3397156152845841,0.0012180433121056701,0.361445151152419
EducationField_Other,61,0.3397030912175835,0.0011098357013262414,0.3616011962312166
EducationField_Other,59,0.33968890009837427,0.0013368010313530461,0.3612668113676365
StockOptionLevel,81,0.33968428356773245,1.726544924235578e-4,0.36267670590257495
EducationField_Other,62,0.33965853588877754,0.001011240956455785,0.36173779317598387
StockOptionLevel,80,0.33961673107762735,1.894880922916849e-4,0.36266329993878255
EducationField_Other,58,0.3396143073564832,0.0014671374816198123,0.3610628161978371
EducationField_Other,63,0.3395834859912262,9.214050969811165e-4,0.36185858356393547
StockOptionLevel,79,0.3395509741766602,2.0796294736575847e-4,0.3626476335247683
EducationField_Other,64,0.33949193324101057,8.395500076641738e-4,0.36196382696590595
EducationField_Other,57,0.3394874299357824,0.0016101815748863352,0.36082886696660776
StockOptionLevel,78,0.3394609249713849,2.2823907800221732e-4,0.36263078551494077
EducationField_Other,65,0.33938467425328284,7.649666988800687e-4,0.3620558681243696
StockOptionLevel,77,0.33936878981482577,2.5049210634470686e-4,0.36261119687824717
EducationField_Other,56,0.3392869121504401,0.0017671722906574176,0.3605630327202353
StockOptionLevel,76,0.3392620500836178,2.749147774790711e-4,0.3625891229427948
EducationField_Other,66,0.3392404425991081,6.970091656881309e-4,0.3621389708220613
JobSatisfaction,45,0.3392248267418732,0.004917261872688699,0.35427601746796533
StockOptionLevel,75,0.33913701337594293,3.017186288990788e-4,0.3625643260515155
EducationField_Other,67,0.3390994165873699,6.35088792446155e-4,0.3622124809128614
EducationField_Other,55,0.33901201571740697,0.001939469407410052,0.3602582895122597
StockOptionLevel,74,0.33901167381649244,3.311358227429965e-4,0.3625352485239564
EducationField_Other,68,0.3389553567217795,5.786692545032966e-4,0.362274724273457
StockOptionLevel,73,0.3388494916370879,3.634211566709661e-4,0.36250335554747265
EducationField_Other,69,0.3388035630868122,5.272618728125192e-4,0.3623298698791808
StockOptionLevel,72,0.3386799385452941,3.988542708004438e-4,0.3624661887046761
EducationField_Other,70,0.3386506858117186,4.8042138122646953e-4,0.3623785051143624
EducationField_Other,54,0.3386387515426433,0.002128565280344081,0.3599126037612435
EducationField_Other,71,0.33852620112311904,4.377420698151201e-4,0.36242380570606114
StockOptionLevel,71,0.338465192406386,4.377420698151201e-4,0.36242380570606114
EducationField_Other,72,0.33842277233364265,3.988542708004438e-4,0.3624661887046761
EducationField_Other,73,0.3383158861022937,3.634211566709661e-4,0.36250335554747265
JobRole_Research.Scientist,75,-0.3382612454964761,3.017186288990788e-4,0.3625643260515155
StockOptionLevel,70,0.33823742420983816,4.8042138122646953e-4,0.3623785051143624
EducationField_Other,74,0.3382146882366062,3.311358227429965e-4,0.3625352485239564
EducationField_Other,53,0.338164614555527,0.00233609776744901,0.3595201862708644
EducationField_Other,75,0.33810506529331985,3.017186288990788e-4,0.3625643260515155
StockOptionLevel,69,0.3380403905280872,5.272618728125192e-4,0.3623298698791808
EducationField_Other,76,0.33800789541919424,2.749147774790711e-4,0.3625891229427948
EducationField_Other,77,0.3379107898752066,2.5049210634470686e-4,0.36261119687824717
EducationField_Other,78,0.33781715683882696,2.2823907800221732e-4,0.36263078551494077
StockOptionLevel,68,0.3378130293489176,5.786692545032966e-4,0.362274724273457
EducationField_Other,79,0.33773315018142624,2.0796294736575847e-4,0.3626476335247683
JobRole_Healthcare.Representative,37,0.337688367213355,0.01035036489547338,0.3406035179119267
EducationField_Other,80,0.3376438988083381,1.894880922916849e-4,0.36266329993878255
EducationField_Other,81,0.3375672102539534,1.726544924235578e-4,0.36267670590257495
StockOptionLevel,67,0.3375321949975818,6.35088792446155e-4,0.3622124809128614
EducationField_Other,82,0.3374916980850171,1.573163431723698e-4,0.36268878304664653
EducationField_Other,83,0.3374201417276563,1.4334079282694658e-4,0.3626996358496665
EducationField_Other,84,0.3373573628476878,1.3060679185598e-4,0.36270900867236205
StockOptionLevel,66,0.33731020980556975,6.970091656881309e-4,0.3621389708220613
EducationField_Other,52,0.33720827744181775,0.002563864415846373,0.35911763857005125
StockOptionLevel,65,0.3369787321323966,7.649666988800687e-4,0.3620558681243696
JobRole_Manufacturing.Director,29,0.3368494801799883,0.021786525965693648,0.3126143885653771
StockOptionLevel,64,0.3365821773683427,8.395500076641738e-4,0.36196382696590595
StockOptionLevel,63,0.33614044085358197,9.214050969811165e-4,0.36185858356393547
EducationField_Other,51,0.3360543365855206,0.0028138380312829696,0.3586584069105049
StockOptionLevel,62,0.33565660553652654,0.001011240956455785,0.36173779317598387
StockOptionLevel,61,0.3351004964819277,0.0011098357013262414,0.3616011962312166
JobRole_Research.Scientist,74,-0.33478664636074296,3.311358227429965e-4,0.3625352485239564
JobSatisfaction,44,0.3346308529028624,0.005396688834881921,0.35317097725719754
EducationField_Other,50,0.334559172937936,0.0030881837656304705,0.3581500660051783
StockOptionLevel,60,0.33448226286943283,0.0012180433121056701,0.361445151152419
EnvironmentSatisfaction,34,0.3344627308547321,0.013682573256964552,0.3322769013147441
StockOptionLevel,59,0.33379707007076553,0.0013368010313530461,0.3612668113676365
StockOptionLevel,58,0.33304117615720136,0.0014671374816198123,0.3610628161978371
EducationField_Other,49,0.33284422841409156,0.0033892778703951388,0.3575584590141311
MaritalStatus_Single,14,-0.3324972797053819,0.08795258132836721,0.16780870086071736
StockOptionLevel,57,0.3322205612101803,0.0016101815748863352,0.36082886696660776
EducationField_Marketing,37,-0.33177103709572353,0.01035036489547338,0.3406035179119267
StockOptionLevel,56,0.3312985247945971,0.0017671722906574176,0.3605630327202353
EducationField_Other,48,0.330869308369292,0.003719728278671599,0.3568862839675571
JobRole_Research.Scientist,73,-0.3307871866257163,3.634211566709661e-4,0.36250335554747265
JobRole_Human.Resources,40,-0.3307569690290522,0.007829671470234412,0.34716434627406656
StockOptionLevel,55,0.3303026249929707,0.001939469407410052,0.3602582895122597
JobInvolvement,27,0.33011552552338064,0.02624194765561788,0.301326935666394
EducationField_Technical.Degree,26,-0.32991770036665624,0.028800505156174022,0.29474201045148735
JobSatisfaction,43,0.32977812144884144,0.005922859334033068,0.3519241192592846
PerformanceRating,53,-0.3294386385099683,0.00233609776744901,0.3595201862708644
JobRole_Research.Director,26,0.32932286334385424,0.028800505156174022,0.29474201045148735
StockOptionLevel,54,0.329262098250959,0.002128565280344081,0.3599126037612435
JobRole_Laboratory.Technician,23,-0.32863976331023087,0.03807257286255448,0.27070617891247667
EducationField_Other,47,0.3286345622625692,0.00408239719381169,0.35612114930746547
StockOptionLevel,53,0.32788254048898224,0.00233609776744901,0.3595201862708644
OverTime_No,11,0.3265113253138932,0.11626813637177358,0.12772107627145066
OverTime_Yes,11,-0.32646791783661727,0.11626813637177358,0.12772107627145066
Department_Sales,56,-0.3263185494249376,0.0017671722906574176,0.3605630327202353
StockOptionLevel,52,0.32620243905899315,0.002563864415846373,0.35911763857005125
JobRole_Research.Scientist,72,-0.3261401917672326,3.988542708004438e-4,0.3624661887046761
EducationField_Other,46,0.32603105088009565,0.004480425880460647,0.3552550274455445
EnvironmentSatisfaction,33,0.32586058057535194,0.0150166072582869,0.3291465765077483
JobSatisfaction,42,0.32467426767213936,0.006500330807290316,0.3505174587433949
StockOptionLevel,51,0.32438208218570536,0.0028138380312829696,0.3586584069105049
JobRole_Manager,41,0.3235000329392809,0.007134105036297602,0.34893757609222753
EducationField_Other,45,0.32257779083442095,0.004917261872688699,0.35427601746796533
StockOptionLevel,50,0.32244396309376055,0.0030881837656304705,0.3581500660051783
EducationField_Marketing,36,-0.3219606843533854,0.0113595126951847,0.3379337135395595
JobRole_Healthcare.Representative,36,0.32145809815256354,0.0113595126951847,0.3379337135395595
JobRole_Research.Scientist,71,-0.3206811157322843,4.377420698151201e-4,0.36242380570606114
Department_Human.Resources,58,0.3204819725709468,0.0014671374816198123,0.3610628161978371
StockOptionLevel,49,0.32046075121951273,0.0033892778703951388,0.3575584590141311
JobSatisfaction,41,0.31928786204169274,0.007134105036297602,0.34893757609222753
JobInvolvement,26,0.3190536419821996,0.028800505156174022,0.29474201045148735
EducationField_Other,44,0.3186939165682298,0.005396688834881921,0.35317097725719754
StockOptionLevel,48,0.3183340363661209,0.003719728278671599,0.3568862839675571
BusinessTravel_Non.Travel,23,0.31813916955827387,0.03807257286255448,0.27070617891247667
JobRole_Sales.Representative,11,-0.3179208176565822,0.11626813637177358,0.12772107627145066
JobRole_Manufacturing.Director,28,0.3175992954963647,0.02391068535173119,0.3072782442919343
EnvironmentSatisfaction,32,0.316934539865671,0.01648070792786394,0.3256214303482414
PerformanceRating,52,-0.31670734056981287,0.002563864415846373,0.35911763857005125
BusinessTravel_Travel_Frequently,19,-0.316461752798922,0.055236784380377574,0.23145129884950377
StockOptionLevel,47,0.31607089231068397,0.00408239719381169,0.35612114930746547
JobRole_Research.Scientist,70,-0.3149973394223812,4.8042138122646953e-4,0.3623785051143624
EducationField_Other,43,0.31435346551261895,0.005922859334033068,0.3519241192592846
StockOptionLevel,46,0.3136442447131435,0.004480425880460647,0.3552550274455445
JobSatisfaction,40,0.3136304284884009,0.007829671470234412,0.34716434627406656
MaritalStatus_Single,13,-0.31146746965350514,0.09652784942981063,0.1550980674820616
EducationField_Marketing,35,-0.3114664874837776,0.012467051159567907,0.33505388278095777
JobRole_Human.Resources,39,-0.31124663038192013,0.008593054772798469,0.34517585847057386
StockOptionLevel,45,0.3109875725994663,0.004917261872688699,0.35427601746796533
