3500	Carrie Ng	3
3500	Donnie Yen	1
3500	Gordon Lau	7
3500	Ken Lo	5
3500	Michael Woods	4
3500	Sibelle Hu	2
3501	Charles Lane	20
3501	Anna Levine	14
3501	Art Royer	37
3501	Brian Kerwin	3
3501	Bruce French	11
3501	C. Ray Cook	28
3501	Carole King	13
3501	Corey Haim	4
3501	Dennis Burkley	5
3501	Dianne Crittenden	39
3501	Dortha Duckworth	10
3501	Drasha Meyer	33
3501	Eugene Cochran	27
3501	Gene Blakely	8
3501	Georgann Johnson	6
3501	Henry Slate	19
3501	Hugh Burritt	25
3501	Ilene Starger	22
3501	Irving Ravetch	21
3501	James Garner	2
3501	John C. Becher	7
3501	John Higgenbotham	31
3501	Johnny Ray Anthony	24
3501	Joshua Ravetch	36
3501	Marian Gibson	30
3501	Michael Crabtree	9
3501	Michael Firel	29
3501	Michael Hungerford	32
3501	Michael Prokopuk	17
3501	Mike Casper	26
3501	Patricia Ann Willoughby	38
3501	Paul E. Pinnt	34
3501	Peggy McCay	15
3501	Ray Sharkey	18
3501	Ron Nix	16
3501	Sally Field	1
3501	Sherry Lynn Amorosi	23
3501	Ted Gehring	12
3501	Tom Rankin	35
3502	Akira Ishida	1
3502	Asami Imajuku	2
3502	Hiroyuki Ikeuchi	3
3502	Kami Hiraiwa	4
3502	Miyoko Asada	5
3502	Naomi Akimoto	6
3502	Rei Yoshii	7
3503	Anatoli Solonitsin	1
3503	Donatas Banionis	2
3503	Jüri Järvet	3
3503	Natalya Bondarchuk	4
3503	Nikolai Grinko	5
3503	Sos Sarkisyan	6
3503	Vladislav Dvorzhetsky	7
3504	John Carpenter	38
3504	Arthur Burghardt	8
3504	Beatrice Straight	7
3504	Bernie Pollack	33
3504	Bill Burrows	9
3504	Conchata Ferrell	20
3504	Darryl Hickman	11
3504	Ed Crowley	17
3504	Faye Dunaway	1
3504	Fred Stuthman	30
3504	Gene Gross	21
3504	Jerome Dempsey	18
3504	Jordan Charney	16
3504	Kathy Cronkite	10
3504	Ken Kercheval	26
3504	Ken Kimmins	27
3504	Lance Henriksen	23
3504	Lane Smith	29
3504	Lee Richardson	15
3504	Lynn Klugman	34
3504	Marlene Warfield	14
3504	Michael Lipton	31
3504	Michael Lombard	28
3504	Mitchell Jason	24
3504	Ned Beatty	6
3504	Paul Jenkins	25
3504	Peter Finch	3
3504	Pirie MacDonald	35
3504	Robert Duvall	4
3504	Roy Poole	12
3504	Russ Petranto	32
3504	Sasha von Scherler	36
3504	Stanley Grover	22
3504	Ted Sorel	39
3504	Theodore Sorel	37
3504	Todd Everett	19
3504	Wesley Addy	5
3504	William Holden	2
3504	William Prince	13
3505	Iman	7
3505	Charles Middleton	47
3505	Charles Walker	29
3505	Chris D.	18
3505	Darryl Henriques	23
3505	David Paymer	28
3505	Dennis Burkley	10
3505	Dorothy Parke	41
3505	Edith Fields	20
3505	Eugene Robert Glazer	22
3505	Fred Dalton Thompson	8
3505	Frederick Allen	34
3505	Gene Hackman	2
3505	George Dzundza	6
3505	Gordon Needham	40
3505	Howard Duff	5
3505	Jason Barnard	48
3505	Jason Bernard	16
3505	Jay Arlen Jones	31
3505	Jeffrey Sudzin	43
3505	Jill Clark	33
3505	Joan McMurtrey	27
3505	John D'Aquino	45
3505	John Hostetter	24
3505	June Chandler	36
3505	Kevin Costner	1
3505	Lee Shael	42
3505	LeNoel	38
3505	Leo Geter	14
3505	Leon Russom	9
3505	Marshall Bell	11
3505	Mathew Evans	46
3505	Matthew Barry	15
3505	Michael Hungerford	37
3505	Michael Shillo	12
3505	Nicholas Worth	13
3505	Noel Manchan	39
3505	Paul Austin Kelly	25
3505	Peter Bell	30
3505	Rob Sullivan	32
3505	Robert Kerman	26
3505	Scott Freeman	21
3505	Sean Young	3
3505	Secretary of Defense	19
3505	Stephen R. Asinas	35
3505	Terence Cooper	17
3505	Tony Webster	44
3505	Will Patton	4
3506	Alan Autry	13
3506	Bo Svenson	7
3506	Boyd Matson	22
3506	Charles Durning	3
3506	Cliff Frazier	21
3506	Dabney Coleman	4
3506	Dayle Haddon	5
3506	Deborah Benson	14
3506	G.D. Spradlin	8
3506	Guich Koock	11
3506	Jane Daly	18
3506	Jim Boeke	15
3506	John Bottoms	16
3506	John Matuszak	12
3506	Mac Davis	2
3506	Marshall Colt	10
3506	Nick Nolte	1
3506	Rad Daly	19
3506	Savannah Smith Boucher	9
3506	Stanley Grover	20
3506	Steve Forrest	6
3506	Walter Brooke	17
3507	John Fiedler	3
3507	Bud Harrelson	13
3507	Carole Shelley	8
3507	David Sheiner	5
3507	Herb Edelman	4
3507	Heywood Hale Broun	11
3507	Iris Adrian	9
3507	Jack Lemmon	1
3507	John C. Becher	10
3507	Larry Haines	6
3507	Maury Allen	15
3507	Maury Wills	14
3507	Monica Evans	7
3507	Roberto Clemente	12
3507	Walter Matthau	2
3508	Matt Clark	24
3508	Bill McKinney	4
3508	Bob Hoy	26
3508	Bruce M. Fischer	16
3508	Buck Kartalian	18
3508	Charles Tyner	23
3508	Chief Dan George	2
3508	Cissy Wellman	27
3508	Clay Tanner	22
3508	Clint Eastwood	1
3508	Danny Green	29
3508	Doug McGrath	20
3508	Erik Holland	17
3508	Geraldine Keams	8
3508	John Davis Chandler	30
3508	John Mitchum	21
3508	John Quade	15
3508	John Russell	25
3508	John Vernon	5
3508	John Verros	13
3508	Joyce Jameson	10
3508	L. William O'Connell	28
3508	Len Lesser	19
3508	Paula Trueman	6
3508	Royal Dano	12
3508	Sam Bottoms	31
3508	Samuel Bottoms	7
3508	Sheb Wooley	11
3508	Sondra Locke	3
3508	Will Sampson	14
3508	Woodrow Parfrey	9
3509	Alison Eastwood	2
3509	Gina Gershon	1
3509	Ron Silver	3
3509	Rory Cochrane	4
3509	Ross Partridge	5
3510	Andre Braugher	3
3510	Daniel Henson	9
3510	Dennis Quaid	1
3510	Elizabeth Mitchell	4
3510	Jack McCormack	10
3510	James Caviezel	2
3510	Jordan Bridges	7
3510	Marin Hinkle	11
3510	Melissa Errico	8
3510	Michael Cera	12
3510	Noah Emmerich	5
3510	Peter MacNeill	13
3510	Richard Sali	14
3510	Shawn Doyle	6
3510	Stephen Joffe	15
3511	Sting	9
3511	Sid Vicious	19
3511	Diamond Dallas Page	6
3511	Bill Goldberg	4
3511	Billy Kidman	20
3511	Caroline Rhea	12
3511	Chris Owen	8
3511	Curt Hennig	24
3511	Dallas Page	26
3511	David Arquette	1
3511	Disco Inferno	22
3511	Ellen Albertini Dow	14
3511	Joe Pantoliano	10
3511	Juventud Guerrera	23
3511	Kathleen Freeman	15
3511	Konnan	25
3511	Lewis Arquette	16
3511	Martin Landau	11
3511	Oliver Platt	2
3511	Rey Mysterio	21
3511	Richard Lineback	7
3511	Rose McGowan	5
3511	Saturn V	18
3511	Scott 'Bam Bam' Bigelow	17
3511	Scott Caan	3
3511	Tait Smith	13
3512	Chris Barnes	6
3512	Eddie Jones	8
3512	Adam Tanguay	39
3512	Alan Gresik's Swing Shift...	51
3512	Alice Hunt	21
3512	Angelo Ricco	34
3512	Austin Samuel Hibbs	19
3512	Becky Veduccio	43
3512	Bonnie Hunt	4
3512	Brian Howe	20
3512	Carol Hunt	22
3512	Carroll O'Connor	12
3512	Claire Lake	28
3512	Darryl Warren	46
3512	David Alan Grier	5
3512	David Duchovny	1
3512	David Pasquesi	32
3512	Dick Cusack	14
3512	Don Lake	29
3512	Edward Ballog	53
3512	Franklin E. Jones	27
3512	Gabriella Arena	52
3512	Harry Teinowitz	40
3512	Holly Biniak	7
3512	Holly Wortell	47
3512	Jack Cooper	13
3512	James Belushi	3
3512	Jennie Lew Tugend	41
3512	Jim Belushi	54
3512	Joely Richardson	15
3512	Joey Gian	18
3512	Karson Pound	33
3512	Kevin Hunt	23
3512	LaTaunya Bounds	9
3512	Laura Larsen	30
3512	Lilliana Vitale	45
3512	Lindsey Allen	50
3512	Marianne Muellerleile	11
3512	Minnie Driver	2
3512	Paola Sebastiani	35
3512	Patrick Hunt	24
3512	Peter B. Spector	37
3512	Robert Loggia	10
3512	Romano Ghini	17
3512	Rudy Gabor	16
3512	Tamara Tungate	42
3512	Tim O'Malley	31
3512	Tom Hunt	25
3512	Tom Senderak	36
3512	Tom Virtue	44
3512	Tyler Spitzer	38
3512	Walter Jacobs	26
3512	William Bronder	49
3512	William Zirko	48
3513	Anne Archer	7
3513	Ben Kingsley	8
3513	Blair Underwood	5
3513	Bruce Greenwood	4
3513	Dale Dye	10
3513	Guy Pearce	3
3513	Kim Delaney	11
3513	Mark Feuerstein	9
3513	Nicky Katt	13
3513	Philip Baker Hall	6
3513	Ryan Hurst	12
3513	Samuel L. Jackson	2
3513	Tommy Lee Jones	1
3514	Aida Turturro	39
3514	Alan Corduner	16
3514	Alice Drummond	17
3514	Andrei Belgrader	3
3514	Ben Jones	23
3514	Ben Shenkman	38
3514	Celia Weston	15
3514	Daniel Kaufman	31
3514	David Wohl	27
3514	Gabor Morea	34
3514	Gordon Joseph Weiss	42
3514	Hallee Hirsh	20
3514	Harry Bugin	7
3514	Hope Davis	8
3514	Ian Holm	2
3514	Jack O'Connell	35
3514	Jack A. O'Connell	36
3514	James Hanlon	24
3514	Jerry Mayer	33
3514	Jessica Walling	40
3514	John Tormey	25
3514	Julie Halston	18
3514	Justine Johnston	30
3514	Katy Hansz	26
3514	Laura Hughes	28
3514	Lauren Ward	41
3514	Leigh Carlson	11
3514	Marc Alan Austen	1
3514	Mark Cassella	14
3514	Merwin Goldsmith	22
3514	Nell Campbell	10
3514	Patricia Clarkson	5
3514	Patrick Tovatt	13
3514	Peter Francis James	29
3514	Richard Litt	32
3514	Ron Ryan	37
3514	Sarah Hyland	21
3514	Stanley Tucci	4
3514	Steve Martin	9
3514	Susan Sarandon	12
3514	Ted Blumberg	6
3514	Tom Joseph Foral	19
3515	Robert Forster	4
3515	Anthony Anderson	11
3515	Robert Foster	20
3515	Chris Cooper	3
3515	Daniel Greene	8
3515	E. Danny Murphy	19
3515	Jerod Mixon	13
3515	Jessica Harper	17
3515	Jim Carrey	1
3515	John-Eliot Jordan	15
3515	Michael Bowman	16
3515	Mike Cerrone	14
3515	Mongo Brownlee	12
3515	Renée Zellweger	2
3515	Richard Jenkins	5
3515	Rob Moran	6
3515	Shannon Whirry	18
3515	Tony Cox	10
3515	Traylor Howard	7
3515	Zen Gesner	9
3516	James Stewart	1
3516	Bek Nelson	9
3516	Don Brodie	14
3516	Elsa Lanchester	6
3516	Ernie Kovacs	4
3516	Gail Bonney	12
3516	Hermione Gingold	5
3516	Howard McNear	10
3516	Jack Lemmon	3
3516	James Lanphier	15
3516	Janice Rule	7
3516	John Truax	16
3516	Kim Novak	2
3516	Monty Ash	13
3516	Ollie O'Toole	17
3516	Philippe Clay	8
3516	Wolfe Barzell	11
3518	Andie MacDowell	2
3518	Bill Pullman	1
3518	Chris Douridas	21
3518	Daniel Benzali	5
3518	Enrique J. Castillo	6
3518	Frederic Forrest	10
3518	Gabriel Byrne	3
3518	Henry Silva	13
3518	John Diehl	9
3518	K. Todd Freeman	18
3518	Loren Dean	8
3518	Marisol Padilla Sanchez	20
3518	Marshall Bell	4
3518	Mili Avital	19
3518	Nicole Ari Parker	17
3518	Peter Horton	16
3518	Pruitt Taylor Vince	14
3518	Rosalind Chao	7
3518	Samuel Fuller	15
3518	Soledad St. Hilaire	22
3518	Traci Lind	12
3518	Tracy Lind	23
3518	Udo Kier	11
3519	Michael Byrne	10
3519	Alan Badel	9
3519	Angus MacInnes	14
3519	Barbara Bach	4
3519	Carl Weathers	6
3519	Christopher Malcolm	15
3519	Dicken Ashworth	8
3519	Edward Fox	3
3519	Edward Peel	17
3519	Franco Nero	16
3519	Graeme Crowther	21
3519	Harrison Ford	2
3519	Jurgen Andersen	7
3519	Leslie Schofield	18
3519	Michael Osborne	23
3519	Michael Sheard	19
3519	Nick Ellsworth	24
3519	Paul Humpoletz	20
3519	Paul Jerricho	22
3519	Petar Buntic	26
3519	Philip Latham	13
3519	Richard Hampton	11
3519	Richard Kiel	5
3519	Robert Gillespie	25
3519	Robert Shaw	1
3519	Wolf Kahler	12
3520	Alberta Nelson	15
3520	Allen Fife	40
3520	Andy Romano	43
3520	Annette Funicello	1
3520	Arthur Julian	13
3520	Beverly Adams	5
3520	Bob Harvey	18
3520	Bobbi Shaw	14
3520	Brian Donlevy	3
3520	Brian Wilson	46
3520	Buster Keaton	6
3520	Darryl Hickman	41
3520	Dwayne Hickman	2
3520	Ed Garner	29
3520	Frankie Avalon	39
3520	George Boyce	23
3520	Guy Hemric	44
3520	Harvey Lembeck	4
3520	Hollis Morrison	22
3520	Irene Tsu	12
3520	Jerry Brutsche	17
3520	Jo Collins	27
3520	Jody McCrea	8
3520	John Ashley	9
3520	John Fain	30
3520	John Macchia	16
3520	Len Lesser	11
3520	Luree Holmes	26
3520	Marianne Gaba	10
3520	Marianne Gordon	35
3520	Mary Beth Hughes	28
3520	Mickey Dora	31
3520	Mickey Rooney	7
3520	Mike Nader	25
3520	Myrna Ross	19
3520	Ned Wynn	32
3520	Patti Chandler	24
3520	Rick Jones	45
3520	Ronnie Dayton	33
3520	Salli Sachse	34
3520	Sheila Stephenson	36
3520	Sig Frohlich	20
3520	The Kingsmen	42
3520	Tom Quine	21
3520	Toni Harper	37
3520	Victoria Carroll	38
3521	Stephen Jones	12
3521	Beverly Prye	32
3521	Calvin Brown Jr.	24
3521	Charles Ponder	31
3521	Cinqué Lee	5
3521	D'Army Bailey	23
3521	Darryl Daniel	25
3521	Elan Yaari	35
3521	Elizabeth Bracco	6
3521	Jim Stark	22
3521	Jodie Markell	19
3521	Joe Strummer	8
3521	Joshua Elvis Hoch	17
3521	Karen Longwell	18
3521	Lowell Roberts	33
3521	Marvell Thomas	34
3521	Masatoshi Nagase	1
3521	Nicoletta Braschi	3
3521	Pat Hoch	27
3521	Reginald Freeman	26
3521	Richard Boes	16
3521	Rick Aviles	9
3521	Rockets Redglare	20
3521	Royale Johnson	30
3521	Rufus Thomas	7
3521	Sara Driver	21
3521	Screamin' Jay Hawkins	4
3521	Steve Buscemi	13
3521	Sy Richardson	10
3521	Tom Noonan	11
3521	Tom Waits	15
3521	Vondie Curtis-Hall	14
3521	William Hoch	28
3521	Winston Hoffman	29
3521	Youki Kudoh	2
3522	John Gray	18
3522	Armenia Balducci	16
3522	Claude Mann	8
3522	Cyril Cusack	3
3522	Edward Jewesbury	6
3522	Felicity Mason	9
3522	Geoffrey Keen	7
3522	Giacomo Piperno	13
3522	Gian Maria Volonté	15
3522	John Harvey	5
3522	Lewis Ciannelli	1
3522	Milo O'Shea	10
3522	Paul Sheriff	17
3522	Perry Desmmond	12
3522	Riccardo Cucciolla	2
3522	Rosanna Fratello	4
3522	Valentino Orfeo	11
3522	William Prince	14
3523	Adele King	33
3523	Aidan Grenell	18
3523	Alan Stanford	6
3523	Alec Doran	31
3523	Alison Doody	3
3523	Andrew Roddy	38
3523	Bosco Hogan	19
3523	Britta Smith	9
3523	Catherine Byrne	14
3523	Clive Geraghty	17
3523	Colette Dolan	30
3523	Connor Tallon	40
3523	Dave Carey	27
3523	Dave Duffy	15
3523	David Nolan	36
3523	Dearbhla Molloy	5
3523	Dermot Morgan	35
3523	Fran Brennan	25
3523	Frank Kelly	20
3523	Frank O'Sullivan	37
3523	Gerard McSorley	7
3523	Jeremy Child	4
3523	Jim Bartley	24
3523	Jonathan Ryan	10
3523	Liam O'Callaghan	13
3523	Liz Lloyd	11
3523	Margaret Fegan	32
3523	Martin Dunne	16
3523	Padraig O'Loingsigh	21
3523	Patrick Bergin	8
3523	Peter Caffey	26
3523	Pierce Brosnan	1
3523	Ray McAnally	2
3523	Robert Carrickford	28
3523	Ronan Wilmot	12
3523	Sarah Carroll	29
3523	Sean Lawlor	34
3523	Stanley Townsend	23
3523	Stephen Ryan	39
3523	Tina Shaw	22
3524	Charlie Creed-Miles	12
3524	Clive Owen	1
3524	Hugh Dancy	7
3524	Ioan Gruffudd	3
3524	Ivano Marescotti	15
3524	Joel Edgerton	13
3524	Keira Knightley	2
3524	Ken Stott	11
3524	Lorenzo De Angelis	16
3524	Mads Mikkelsen	9
3524	Pat Kinevane	18
3524	Ray Stevenson	10
3524	Ray Winstone	6
3524	Sean Gilder	14
3524	Stellan Skarsgård	5
3524	Stephen Dillane	4
3524	Til Schweiger	8
3524	Valeria Cavalli	17
3525	Adrian Zmed	3
3525	Angela Aames	7
3525	Anne Gaybis	18
3525	Arlee Reed	29
3525	Barbara Stuart	5
3525	Barry Diamond	14
3525	Ben Slack	30
3525	Billy Beck	11
3525	Bradford Bancroft	10
3525	Brett Baxter Clark	13
3525	Bruce A. Block	37
3525	Christopher Morley	50
3525	Coleen Maloney	27
3525	Cynthia Kania	23
3525	Deborah Harmon	20
3525	Donald Thompson	35
3525	Dorothy Bartlett	46
3525	Elizabeth Arlen	9
3525	Florence Schauffler	45
3525	Gary Grossman	19
3525	George Grizzard	4
3525	George Sasaki	44
3525	Gerard Prendergast	41
3525	Greg Norberg	38
3525	Gregory Brown	49
3525	Hugh McPhillips	42
3525	Jim Hudson	22
3525	Ji-Tu Cumbuka	12
3525	John Bloom (III)	48
3525	Ken Kimmins	25
3525	Kim Robinson	43
3525	Martina Finch	16
3525	Michael Dudikoff	15
3525	Michael Yama	36
3525	Milt [Lewis] Kogan	26
3525	Monique Gabrielle	17
3525	Pat Proft	39
3525	Peaches Johnson	47
3525	Rebecca Perle	28
3525	Robert Prescott	6
3525	Rosanne Katon	24
3525	Sheri Short	40
3525	Sumant	33
3525	Tad Horino	21
3525	Tawny Kitaen	2
3525	Tom Hanks	1
3525	Toni Alessandrini	8
3525	Tracy Smith	31
3525	Wendie Jo Sperber	32
3525	William Tepper	34
3526	Alex Burrall	27
3526	Alisan Porter	22
3526	Aspen Autrey	29
3526	Billy Cohen	32
3526	Charmin Talbert	48
3526	Cindi Vicino	49
3526	Claudio Jacobells	35
3526	Clint Howard	18
3526	Connie Adams	28
3526	Dennis Dugan	12
3526	Dianne Wiest	3
3526	Eileen Ryan	13
3526	Emil Felski	33
3526	Erika Rafuls	47
3526	Greg Gerard	34
3526	Harley Jane Kozak	9
3526	Helen Shaw	11
3526	Hillary Matthews	21
3526	Isabelle Cooley	16
3526	Ivyann Schwan	23
3526	Jane Jenkins	52
3526	Janet Hirshenson	53
3526	Janet Moore	44
3526	Jasen Fisher	14
3526	Jason Robards	54
3526	Jason Robards Jr.	4
3526	Joaquin Phoenix	55
3526	Jonathan Bouck	30
3526	Jordan Kessler	37
3526	Julie Lander	39
3526	Keanu Reeves	8
3526	Lamont Lofton	41
3526	Leaf Phoenix	10
3526	Lloyd Cleek	31
3526	Louisa Marie	20
3526	Lowell Ganz	25
3526	Mark Dana	42
3526	Martha Plimpton	7
3526	Mary Steenburgen	2
3526	Max Elliott Slade	24
3526	Maxie Pontius	46
3526	Michael Mickens	43
3526	Paul Keeley	36
3526	Paul Linke	15
3526	Rance Howard	19
3526	Richard Kuhlman	38
3526	Rick Moranis	5
3526	Sherry Ferguson	17
3526	Steve Zurk	51
3526	Steve Martin	1
3526	Todd Hallowell	26
3526	Tom Hulce	6
3526	W. Bruce O'Donoghue	45
3526	Walter von Huene	50
3526	Zachary Lavoy	40
3527	Arnold Schwarzenegger	1
3527	Bill Duke	4
3527	Carl Weathers	2
3527	Elpidia Carrillo	3
3527	Jesse Ventura	5
3527	Kevin Peter Hall	7
3527	R.G. Armstrong	9
3527	Richard Chaves	8
3527	Shane Black	10
3527	Sonny Landham	6
3528	Alan Sader	34
3528	Ann Pierce	32
3528	Barbra Streisand	2
3528	Blythe Danner	3
3528	Bob Hannah	26
3528	Bobby Fain	14
3528	Bonnie Cook	23
3528	Brad Sullivan	9
3528	Bradlyn Whitaker	12
3528	Chris Stacy	18
3528	Dottie Soracco	36
3528	Francis Dumaurier	24
3528	Frederick Neumann	30
3528	George Carlin	7
3528	Grayson Fricke	17
3528	Jason Gould	8
3528	Jeroen Krabbé	5
3528	John Arceri	19
3528	Justen Woods	13
3528	Kate Nelligan	4
3528	Kirk Whalum	37
3528	Lee Lively	28
3528	Lindsay Wray	11
3528	Maggie Collier	10
3528	Marilyn Carter	21
3528	Melinda Dillon	6
3528	Milton Clark Jr.	22
3528	Nancy Moore Atchison	16
3528	Nick Nolte	1
3528	Nick Searcy	35
3528	Norman Max Maxwell	29
3528	R.D. Oprea	31
3528	Rebecca Fleming	25
3528	Sandy Rowe	33
3528	Trey Yearwood	15
3528	Warren Kremin	27
3528	Yvonne Brisendine	20
3529	Jessica Lange	2
3529	William Newman	22
3529	Albert Henderson	18
3529	Anjelica Huston	6
3529	Betty Cole	12
3529	Brian Farrell	14
3529	Brion James	19
3529	Carolyn Coates	11
3529	Christopher Lloyd	20
3529	Dick Balduzzi	29
3529	Don Calfa	10
3529	Elsa Raven	25
3529	Eugene Peterson	24
3529	Frank Arno	34
3529	Glenn Shadix	26
3529	Jack Nicholson	1
3529	James O'Connell	32
3529	John Colicos	3
3529	John Furlong	16
3529	John P. Ryan	5
3529	Jon Van Ness	28
3529	Joni Palmer	23
3529	Ken Magee	21
3529	Kenneth Cervi	30
3529	Kopi Sotiropulos	33
3529	Lionel Mark Smith	35
3529	Louis Turenne	27
3529	Michael Lerner	4
3529	Raleigh Bond	9
3529	Sam Edwards	13
3529	Tani Phelps Guthrie	17
3529	Thomas Hill	8
3529	Tom Maier	31
3529	Virgil Frye	15
3529	William Traylor	7
3530	Sabine Azéma	1
3530	Peter Hudson	1
3530	Pierre Arditi	1
3531	Emmanuelle Chaulet	1
3531	Gordon Joseph Weiss	5
3531	Grace Phillips	3
3531	Gracie Mansion	4
3531	Katherine Bean	8
3531	Laurel Lee Kiefer	6
3531	Roger Ruffin	7
3531	Stephen Lack	2
3533	Ayako Wakao	3
3533	Chitose Maki	9
3533	Chusha Ichikawa	12
3533	Eiji Funakoshi	7
3533	Eijirô Yanagi	11
3533	Fujiko Yamamoto	2
3533	Ganjiro Nakamura	6
3533	Jun Hamamura	8
3533	Kazuo Hasegawa	1
3533	Kikue Mori	10
3533	Narutoshi Hayashi	13
3533	Raizô Ichikawa	4
3533	Saburo Date	14
3533	Shintarô Katsu	5
3534	David Schneider	20
3534	Alex Palmer	23
3534	Alexander Delamere	16
3534	Bindu De Stoppani	22
3534	Brendan Gleeson	4
3534	Christopher Dunne	18
3534	Christopher Eccleston	5
3534	Cillian Murphy	1
3534	Emma Hitching	17
3534	Jukka Hiltunen	21
3534	Junior Laniyan	9
3534	Justin Hackney	14
3534	Kim McGarrity	15
3534	Leo Bill	10
3534	Luke Mably	13
3534	Marvin Campbell	6
3534	Megan Burns	3
3534	Naomie Harris	2
3534	Noah Huntley	24
3534	Ray Panthaki	8
3534	Ricci Harnett	11
3534	Sanjay Rambaruth	7
3534	Stuart McQuarrie	12
3534	Toby Sedgwick	19
3535	Bill Sage	11
3535	Cara Seymour	12
3535	Chloë Sevigny	6
3535	Christian Bale	1
3535	Guinevere Turner	9
3535	Jared Leto	3
3535	Josh Lucas	8
3535	Justin Theroux	7
3535	Matt Ross	10
3535	Reese Witherspoon	4
3535	Samantha Mathis	5
3535	Somaya Reece	13
3535	Willem Dafoe	2
3536	Anne Bancroft	4
3536	Ben Stiller	2
3536	Brian George	12
3536	Edward Norton	1
3536	Eli Wallach	5
3536	Holland Taylor	8
3536	Jenna Elfman	3
3536	Ken Leung	11
3536	Lisa Edelstein	9
3536	Milos Forman	7
3536	Rena Sofer	10
3536	Ron Rifkin	6
3537	Anne Pitoniak	7
3537	Arthur Holden	23
3537	Bill Corday	8
3537	Bruce MacVittie	9
3537	Charles S. Doucet	10
3537	Dawn Ford	19
3537	Dermot Mulroney	3
3537	Diane Amos	18
3537	Dorothy Gordon	15
3537	Emily Wachtel	30
3537	Eric Hoziel	24
3537	Frank Fontaine	17
3537	Frankie Faison	14
3537	Gordon McCall	26
3537	Heather Hiscox	21
3537	Irma St. Paule	12
3537	Janine Theriault	28
3537	Jayne Eastwood	11
3537	Linda Fiorentino	2
3537	Michael Brockman	6
3537	Michel Perron	13
3537	Paul Newman	1
3537	Philip Pretten	27
3537	Richard Jutras	25
3537	Rita Tuckett	16
3537	Robert Brewster	4
3537	Rod McLachlan	22
3537	Susan Barnes	5
3537	T.J. Kenneally	20
3537	Vlasta Vrana	29
3538	Archie Panjabi	4
3538	Chris Bisson	6
3538	Emil Marwa	5
3538	Emma Rydal	13
3538	Gary Damer	11
3538	Ian Aspinall	9
3538	Jimi Mistry	7
3538	John Bardon	12
3538	Jordan Routledge	3
3538	Lesley Nicol	10
3538	Linda Bassett	2
3538	Om Puri	1
3538	Raji James	8
3538	Ruth Jones	14
3539	Steve Jones	6
3539	Sid Vicious	3
3539	Glen Matlock	5
3539	John	4
3539	John Lydon	7
3539	Malcolm McLaren	2
3539	Paul Cook	1
3540	Barbara Hershey	13
3540	Chaya Cuénot	8
3540	Demi Moore	1
3540	Eloise Eonnet	7
3540	Gerry Bamman	9
3540	Hadrian Dagannaud-Brouard	10
3540	Joss Ackland	6
3540	Julianne Nicholson	11
3540	Morgan Hasson	12
3540	Peter Riegert	5
3540	Richard Roxburgh	14
3540	Sinead Cusack	4
3540	Stellan Skarsgård	2
3540	William Fichtner	3
3541	Paul Campbell (IV)	1
3541	Audrey Reid	4
3541	Carl Bradshaw	3
3541	Mark Danvers	2
3541	Winston 'Bello' Bell	5
3541	Winston Bell	6
3542	Jane Marla Robbins	6
3542	Lois Markle	2
3542	Lynn Swann	5
3542	Megan McCormick	8
3542	Phoebe Dorin	7
3542	Rip Torn	1
3542	Sally Kirkland	4
3542	Viveca Lindfors	3
3543	Michael Tucker (I)	8
3543	Steve Smith	18
3543	Jessica James	10
3543	Alan Kaplan	21
3543	Allison Caine	31
3543	Arnold Mazer	26
3543	Barney Cohen	20
3543	Brian Costantini	22
3543	Bruce Kluger	25
3543	Claudia Cron	14
3543	Clement Fowler	23
3543	Colette Blonigan	11
3543	Daniel Stern	3
3543	Ellen Barkin	6
3543	Ellen Chenoweth	29
3543	Florence Moody	27
3543	John Di Aquino	12
3543	Kathryn Dowling	9
3543	Kelle Kipp	15
3543	Kevin Bacon	5
3543	Mark Margolis	16
3543	Marvin Hunter	24
3543	Mickey Rourke	4
3543	Nat Benchley	13
3543	Paul Reiser	7
3543	Ralph Tabakin	19
3543	Richard Pierson	17
3543	Sharon Ziman	28
3543	Steve Guttenberg	2
3543	Tim Daly	1
3543	Tom Tammi	30
3544	Julie Brown	2
3544	Tom Scott	33
3544	Adam Sandler	5
3544	Blake Clark	4
3544	Bob Nickman	26
3544	Bobcat Goldthwait	1
3544	Bruce Baum	9
3544	Cary Smith	29
3544	Danielle Spencer	30
3544	Donald Paul Pemrick	32
3544	Eliza Coyle	19
3544	Florence Henderson	11
3544	Gerald F. Edelstein	20
3544	Greg Travis	15
3544	Jack Gallagher	10
3544	Jeremy S. Kramer	13
3544	Joel Murray	25
3544	Johnny Silver	28
3544	Kathy Griffin	6
3544	LaWanda Page	14
3544	Martin Charles Warner	17
3544	Melissa Hurley	22
3544	Paige Gosney	34
3544	Paul Dooley	7
3544	Paul Kozlowski	12
3544	Robin Williams	8
3544	Scott Herriott	21
3544	Shane Ricci	27
3544	Sidney Lassick	24
3544	Steve Bean	18
3544	Tim Kazurinsky	23
3544	Tom Kenny	3
3544	Tom Villard	16
3544	Tony V.	31
3545	Elisabeth Neumann-Viertel	10
3545	Estrongo Nachama	9
3545	Fritz Wepper	6
3545	George Hartmann	8
3545	Gerd Vespermann	12
3545	Helen Vita	13
3545	Helmut Griem	4
3545	Joel Grey	3
3545	Kathryn Doby	7
3545	Liza Minnelli	1
3545	Marisa Berenson	5
3545	Michael York	2
3545	Ralf Wolter	15
